,id,latitude,longitude,status_group
6536,32609,-8.55362728,35.9278222,non functional
6541,33924,-6.73576223,39.14017681,non functional
6542,54272,-4.9533242,31.74490027,non functional
6544,6521,-5.55258016,38.89496264,non functional
6545,38874,-1.89349159,31.57795575,non functional
6547,58689,-3.33790612,36.84253109,non functional
6551,1309,-6.37900639,31.17389535,non functional
6552,53624,-3.8878647000000006,33.01833778,non functional
6557,30847,-4.74839328,34.80127408,non functional
6558,45384,-2.84302593,33.16510735,non functional
6560,21548,-2.99351943,33.10092579,non functional
6561,47449,-9.05621912,34.68107387,non functional
6566,12867,-4.16780965,33.01472922,non functional
6567,50672,-3.84630673,34.074135399999996,non functional
6568,34003,-3.72742349,33.35308538,non functional
6571,37874,-5.84145504,32.90694395,non functional
6572,7669,-9.67006285,39.54805461,non functional
6574,48541,-2.6976963,32.57107209,non functional
6575,64868,-4.64904626,34.38868406,non functional
6578,36076,-4.17204679,32.78752781,non functional
6579,42951,-4.23105808,33.18761777,non functional
6580,45333,-9.86666434,37.88218583,non functional
6583,26818,-4.33768491,37.737901,non functional
6585,40984,-10.60795791,39.21121247,non functional
6586,29352,-3.60977005,33.869256,non functional
6587,20536,-1.72177135,30.99979239,non functional
6589,31955,-9.95736695,38.94564156,non functional
6590,42083,-4.07576027,35.3691938,non functional
6592,52586,-9.49565036,34.78432903,non functional
6595,11810,-1.8372233,34.35834589,non functional
6596,17355,-10.85875156,39.67185282,non functional
6597,67065,-6.86788593,39.39926577,non functional
6600,42387,-11.51323073,37.36803753,non functional
6608,16389,-9.16295311,33.81640572,non functional
6609,7632,-6.13394106,36.16547938,non functional
6614,11527,-6.48020744,36.57697933,non functional
6615,50179,-5.81165859,36.43770144,non functional
6619,36114,-3.39183293,37.29458025,non functional
6620,72479,-3.59500209,37.31241973,non functional
6623,57884,-5.88309917,32.97285255,non functional
6627,50313,-2.50547298,32.35688673,non functional
6630,1342,-4.1340646,32.87190305,non functional
6631,21353,-4.39533657,35.16524188,non functional
6633,27232,-10.69406756,35.80078599999999,non functional
6635,5040,-6.68955788,36.77122689,non functional
6636,63757,-8.44066943,33.01360742,non functional
6638,63300,-10.72863374,38.64946907,non functional
6646,52260,-7.41467124,37.66590194,non functional
6650,31214,-4.05253946,32.53305944,non functional
6659,71168,-4.80031618,35.48516878,non functional
6660,42481,-9.23448704,34.11122625,non functional
6668,69789,-5.59581908,38.5056875,non functional
6669,14742,-3.35117919,37.39714905,non functional
6671,9487,-2.07466231,33.46330035,non functional
6674,4878,-8.70142167,34.38089354,non functional
6675,41551,-7.39181937,38.96762007,non functional
6681,36661,-3.86385035,33.14721188,non functional
6682,69306,-7.84182059,39.76119242,non functional
6684,4344,-6.10052162,36.8355336,non functional
6686,50989,-8.71169719,34.56387936,non functional
6690,43165,-3.31469025,37.42383792,non functional
6692,41501,-2.71965576,32.95133041,non functional
6694,57659,-4.81068181,32.07537172,non functional
6695,60336,-8.96144431,36.68774377,non functional
6697,6639,-1.51641052,34.48136231,non functional
6702,74213,-6.01164185,36.85394732,non functional
6705,61194,-5.1420502,31.06008644,non functional
6706,16168,-7.22403812,36.44038722,non functional
6707,18045,-7.33863411,39.1821992,non functional
6717,69075,-4.45895734,29.80646804,non functional
6719,20946,-8.63190092,33.13824848,non functional
6720,1760,-10.51774318,38.675244799999994,non functional
6722,4082,-8.51673484,33.00595787,non functional
6726,7532,-2.52829257,33.02697475,non functional
6732,11326,-8.09304602,36.685019200000006,non functional
6733,28318,-2.67963648,32.98925057,non functional
6743,11438,-10.80697894,39.83603947,non functional
6745,13589,-6.20060233,36.12801208,non functional
6746,11341,-8.53798752,39.12723748,non functional
6747,60198,-4.86892324,29.67029084,non functional
6748,45847,-9.62289683,39.45813832,non functional
6750,29518,-3.11941345,37.59633549,non functional
6751,40932,-8.13824426,36.66820656,non functional
6753,581,-10.70445588,39.57383082,non functional
6757,37235,-4.31533709,34.26484157,non functional
6758,47142,-9.26246886,33.56680152,non functional
6760,25536,-1.23659517,30.65444135,non functional
6763,12354,-5.32009311,35.08359192,non functional
6764,12253,-7.76869149,36.91907364,non functional
6767,11154,-3.49378222,36.81858857,non functional
6768,71943,-3.502314,30.58974550000001,non functional
6770,12000,-7.30274934,36.56781648,non functional
6772,11816,-10.15642002,38.68355994,non functional
6776,71142,-2e-08,0.0,non functional
6777,27805,-6.74000253,30.40505778,non functional
6780,56878,-10.83967769,39.00965003,non functional
6782,66179,-10.75316332,36.50858255,non functional
6784,38135,-8.93932371,36.13021344,non functional
6786,42234,-9.16755285,32.86539579,non functional
6787,2257,-3.38238332,32.94546521,non functional
6792,1412,-5.07020392,32.06820714,non functional
6793,10874,-6.89474227,39.36345027,non functional
6797,64492,-6.67996448,35.76757152,non functional
6798,42810,-1.77396586,34.40472831,non functional
6802,64975,-2.59902438,33.214967800000004,non functional
6804,26924,-3.57405026,36.83426413,non functional
6806,28217,-3.1406509999999996,37.57223962,non functional
6808,38847,-7.08050297,39.09370033,non functional
6809,63079,-4.2318557,35.584644899999994,non functional
6812,53033,-2.07121984,32.99380548,non functional
6819,36902,-2.05622824,33.04738147,non functional
6820,66249,-4.96630913,34.86250078,non functional
6823,66971,-1.76304773,33.962649299999995,non functional
6824,44138,-1.28754468,30.6671261,non functional
6829,43790,-6.25751593,37.28645489,non functional
6831,11735,-10.49548501,40.20026673,non functional
6832,41871,-3.7283587,37.58898003,non functional
6835,5253,-9.62244098,39.68078382,non functional
6837,16295,-3.71247988,33.15357866,non functional
6839,51448,-7.88369226,31.48745607,non functional
6841,33228,-2e-08,0.0,non functional
6842,11732,-10.21494832,38.55782341,non functional
6844,11681,-4.08609968,32.61916972,non functional
6846,38227,-4.93721707,32.64950282,non functional
6847,56037,-3.38765995,36.76237014,non functional
6848,71053,-2.51946099,36.45414393,non functional
6852,56215,-9.61591505,33.90107567,non functional
6853,15397,-4.17083568,32.80370074,non functional
6857,41073,-10.60679592,39.2590226,non functional
6858,35548,-4.2235578,32.63313461,non functional
6860,61070,-3.50138848,32.67472831,non functional
6865,42228,-5.11584408,38.71175827,non functional
6867,31299,-8.69928418,34.37444495,non functional
6869,35821,-4.82557963,32.77444273,non functional
6872,42784,-4.91375685,32.53738912,non functional
6876,46994,-6.4824250999999995,35.92536147,non functional
6879,19549,-3.76039427,37.54892377,non functional
6880,70524,-2.434171,30.80487788,non functional
6881,37775,-8.38589311,35.13289098,non functional
6889,74094,-10.25475195,39.91921564,non functional
6893,73664,-8.3898288,39.28631637,non functional
6895,46681,-6.42965975,35.97599532,non functional
6897,48958,-8.92154236,36.26915962,non functional
6898,19461,-1.90390176,33.73073906,non functional
6901,12177,-7.65179198,35.37091717,non functional
6902,54590,-10.46154051,36.136265,non functional
6903,70275,-5.42064336,38.98334735,non functional
6906,45639,-4.17576768,32.87263862,non functional
6907,33069,-3.15193074,33.90788166,non functional
6908,57535,-2e-08,0.0,non functional
6911,10591,-1.71453589,31.49768291,non functional
6912,30792,-8.53210585,39.17317910000001,non functional
6913,51720,-7.39170001,39.23594585,non functional
6914,49310,-4.8223773,38.28611654,non functional
6915,10689,-10.27885146,40.19896326,non functional
6916,63069,-10.83059447,39.69613199,non functional
6917,1169,-6.88994448,37.86960075,non functional
6918,58567,-5.42826748,37.56272366,non functional
6919,36588,-8.25648193,35.23217833,non functional
6920,6147,-2e-08,0.0,non functional
6922,43693,-1.22118621,30.94579461,non functional
6923,12530,-2.63629224,31.44665168,non functional
6925,41334,-9.99077466,38.96725752,non functional
6927,25714,-4.47656096,30.16357927,non functional
6929,28917,-7.40085168,39.04090088,non functional
6930,48723,-5.76585184,34.49182325,non functional
6935,22563,-9.60506809,33.86944854,non functional
6938,798,-1.80014258,34.66968063,non functional
6939,50362,-5.79018458,36.4651443,non functional
6940,58621,-3.35502277,36.96232983,non functional
6943,18996,-8.84780234,38.84393356,non functional
6950,61472,-3.8026948,33.09825233,non functional
6955,3063,-3.21725393,35.26915899,non functional
6956,33932,-3.20380874,33.67625256,non functional
6958,12212,-7.88263284,31.48404729,non functional
6964,39298,-8.66157943,31.86959775,non functional
6967,35479,-9.59325345,37.405628799999995,non functional
6968,60280,-2.0190326,33.03182331,non functional
6971,49962,-1.89198039,33.74564158,non functional
6975,28214,-4.6399014,38.26771378,non functional
6976,52741,-10.57487294,35.41606270000001,non functional
6977,7093,-6.92554613,37.41845043,non functional
6983,4592,-6.91750801,37.42766276,non functional
6985,25679,-5.32240874,35.08045266,non functional
6986,33404,-2.46825854,32.93773155,non functional
6987,45715,-6.79853579,37.83346382,non functional
6990,70508,-10.4599288,36.12481116,non functional
6992,59483,-10.2404977,34.72103304,non functional
6993,25548,-7.62974259,31.15463843,non functional
6998,69144,-4.51103219,30.11879074,non functional
7000,9059,-3.10966935,37.63219697,non functional
7007,43728,-5.80968662,37.12529412,non functional
7011,22536,-7.88803042,39.18462844,non functional
7014,27087,-4.0856072999999995,32.88589062,non functional
7022,4074,-8.66539497,34.86236745,non functional
7023,437,-9.99098527,38.96719978,non functional
7024,12910,-10.86410791,39.00197945,non functional
7025,24445,-3.329704,37.38873942,non functional
7026,47456,-8.70325399,34.38341531,non functional
7031,25610,-10.46218988,38.72192048,non functional
7032,33399,-3.62987204,30.561918,non functional
7033,6367,-3.79653577,32.61325372,non functional
7035,47406,-5.99928667,38.36819388,non functional
7038,16023,-4.81654642,38.83441281,non functional
7041,44359,-7.7738807,31.09807801,non functional
7042,35318,-8.06121116,36.66109332,non functional
7043,17715,-2.84378786,33.25333584,non functional
7053,60289,-3.94138941,32.75358819,non functional
7054,44102,-2.43733322,32.96308527,non functional
7055,21257,-7.92845147,35.47027476,non functional
7056,69401,-9.48953863,33.81358291,non functional
7061,56318,-4.54167037,32.25722003,non functional
7063,21247,-5.45989632,38.98895913,non functional
7072,55985,-2.96257291,34.37165052,non functional
7076,18388,-4.35243696,34.83937446,non functional
7078,5509,-4.18933064,32.26006737,non functional
7080,26446,-5.1214084,38.38279827,non functional
7083,32451,-8.51424411,34.73041664,non functional
7084,23885,-2.6473519,31.44649960000001,non functional
7089,41256,-3.24488382,37.65396623,non functional
7090,65515,-2.72447138,33.01732802,non functional
7094,69365,-1.80356737,34.00058246,non functional
7095,60395,-11.32973567,36.1636105,non functional
7097,36881,-10.59540684,36.04227776,non functional
7100,43690,-3.19336605,37.67764576,non functional
7110,8899,-3.79712685,33.35941518,non functional
7115,1101,-2.95745606,30.90383203,non functional
7121,72990,-4.50998927,37.96841139,non functional
7125,32232,-4.98227001,32.94895783,non functional
7128,49519,-7.68560928,35.6066816,non functional
7129,64768,-8.05175348,36.74464313,non functional
7130,6546,-4.56839162,34.72375147,non functional
7131,13156,-1.20532103,34.10275843,non functional
7132,24923,-10.42416109,39.13130302,non functional
7134,42466,-8.17835678,35.14541066,non functional
7135,68115,-6.36030006,37.4379797,non functional
7137,54427,-9.58627795,33.88707012,non functional
7145,53964,-6.95820151,36.92198226,non functional
7147,26386,-5.59499319,30.32039206,non functional
7149,54541,-6.2225129,30.98155409,non functional
7155,35276,-4.08357568,32.90698122,non functional
7165,22038,-3.27542708,37.47127104,non functional
7166,43075,-2.80125382,36.30781199,non functional
7167,41072,-3.82601364,37.61070424,non functional
7168,35352,-6.95487524,36.92196295,non functional
7169,71554,-7.36137506,30.6253918,non functional
7171,41402,-1.85124796,31.64017117,non functional
7176,52722,-7.96207832,36.84650758,non functional
7177,34663,-8.54045889,39.25322572,non functional
7179,46715,-3.67875146,32.53749633,non functional
7184,11179,-2.55823121,33.02771411,non functional
7187,41947,-6.8978189,39.19539137,non functional
7188,43407,-8.43955984,33.01145379,non functional
7189,34526,-1.72945388,31.43995258,non functional
7191,34881,-10.70191693,39.68667805,non functional
7192,67361,-8.975597800000003,34.8123396,non functional
7193,4889,-3.75806508,34.35143488,non functional
7194,53678,-1.46306666,33.90732771,non functional
7195,67747,-8.48039706,31.20858735,non functional
7196,68094,-5.59528923,38.50546943,non functional
7200,52484,-5.89983554,35.22620161,non functional
7201,47946,-9.88150977,35.4878366,non functional
7205,16232,-2e-08,0.0,non functional
7206,35486,-1.44212153,33.910715,non functional
7207,63801,-10.99772339,38.41202582,non functional
7210,18345,-4.53658719,38.0701409,non functional
7211,48837,-3.34032172,36.66574806,non functional
7214,22593,-10.3731156,38.22459374,non functional
7218,29634,-2.5828889,33.3981679,non functional
7219,11274,-9.57867907,33.82585409,non functional
7222,39875,-10.78528183,35.14031924,non functional
7223,46949,-6.46033413,38.90645692,non functional
7225,51100,-5.42648282,37.5595995,non functional
7226,67494,-3.41552744,31.9515125,non functional
7227,1621,-3.13965871,31.07523065,non functional
7233,10098,-5.7508774,38.25697222,non functional
7235,31531,-5.56299828,38.90776762,non functional
7238,19948,-8.50237271,39.25881384,non functional
7240,15065,-7.63462401,37.02243636,non functional
7241,69078,-3.2773224,37.24106726,non functional
7247,28235,-3.06254829,37.57931198,non functional
7248,66654,-4.21452956,32.89471627,non functional
7251,859,-5.93626105,37.27906154,non functional
7255,3624,-11.31342407,36.95590052,non functional
7256,64974,-5.29725129,33.64445244,non functional
7261,24147,-6.34857081,35.5621027,non functional
7269,28906,-5.80310634,38.66482094,non functional
7271,15298,-1.24015388,31.48239573,non functional
7272,46755,-9.273549699999998,34.02289771,non functional
7276,29128,-9.55311368,35.10597231,non functional
7280,8641,-3.65516893,30.48260444,non functional
7282,57949,-10.39945378,39.50686895,non functional
7284,48370,-5.47988553,38.40311748,non functional
7285,64231,-3.45469568,37.3953092,non functional
7286,38919,-3.90427953,35.81397877,non functional
7290,44823,-8.18694307,36.38324972,non functional
7291,64075,-6.4185514999999995,35.70343796,non functional
7292,3491,-2.55826873,30.64135306,non functional
7293,28600,-6.86341103,37.07339676,non functional
7295,62060,-5.00133267,34.75758604,non functional
7300,58460,-1.37629805,34.15933585,non functional
7304,56546,-6.87182771,39.39895932,non functional
7305,25402,-4.76458297,29.63890417,non functional
7307,4873,-7.68507179,39.20617173,non functional
7309,5544,-3.31746001,37.359906,non functional
7310,51618,-2.73689829,31.49058283,non functional
7316,62013,-10.72547798,39.33724586,non functional
7317,21316,-1.89365361,34.32080343,non functional
7319,61466,-9.37009124,33.23443271,non functional
7321,6259,-4.98782693,31.8541373,non functional
7326,39199,-1.34957222,31.11410602,non functional
7327,46631,-3.75779322,33.94690396,non functional
7328,57360,-11.58629656,37.08270168,non functional
7329,66954,-3.67273256,30.49262428,non functional
7331,7256,-4.80440107,38.20413529,non functional
7332,14698,-1.79193979,33.62950024,non functional
7336,10931,-7.25906719,37.74591214,non functional
7337,51463,-3.56979617,37.30144597,non functional
7340,39115,-3.32394614,37.13374255,non functional
7341,56411,-7.22779672,30.54887373,non functional
7343,67469,-1.85903978,33.99750862,non functional
7344,69487,-11.15546148,38.48479321,non functional
7345,2608,-2e-08,0.0,non functional
7346,39362,-7.12096816,30.5155143,non functional
7353,34879,-8.61277233,34.260957399999995,non functional
7354,39183,-4.45463861,29.94201122,non functional
7357,31018,-4.59272577,33.1430361,non functional
7358,61395,-10.51138232,35.41845889,non functional
7360,6350,-6.90207216,38.75071652,non functional
7361,24216,-3.57143614,36.92936566,non functional
7367,14953,-4.973879900000001,34.74941051,non functional
7369,53272,-9.01965823,35.60678508,non functional
7370,52051,-5.61018729,36.37065238,non functional
7371,54474,-4.64533703,38.07593741,non functional
7372,46756,-3.48684698,33.93158309,non functional
7373,48440,-4.46657906,38.07583376,non functional
7375,4288,-10.69528448,35.65236779999999,non functional
7376,17236,-1.11846772,34.08505418,non functional
7378,62416,-11.31950566,34.82201282,non functional
7383,53450,-9.78133085,39.02134617,non functional
7385,47478,-3.36014206,37.030306,non functional
7395,66006,-7.1906212,39.15140486,non functional
7398,10049,-9.36970409,34.02444296,non functional
7400,14180,-8.83941873,34.71653792,non functional
7401,43,-2.06895007,32.98484421,non functional
7404,68422,-7.14179766,39.31848154,non functional
7408,59219,-4.92369177,34.93536519,non functional
7412,47618,-11.16607863,34.74095546,non functional
7413,62921,-5.7606470000000005,38.69765719,non functional
7414,56354,-9.6462265,33.91021869,non functional
7421,43750,-1.699216,34.190452799999996,non functional
7422,23577,-8.60664263,34.25845929,non functional
7423,6606,-1.24787061,30.9499928,non functional
7429,35417,-1.31301476,31.781338,non functional
7430,37680,-8.12486255,36.67819566,non functional
7433,36277,-9.01531636,33.29658911,non functional
7437,48206,-10.13358684,39.8889042,non functional
7438,72208,-6.91576446,37.4248449,non functional
7439,39689,-8.30814247,35.74634403,non functional
7440,71059,-10.56874188,38.91687084,non functional
7441,61054,-10.88956872,38.92805393,non functional
7442,27639,-3.2161678,37.29739264,non functional
7445,5530,-5.80547747,38.67028172,non functional
7447,39650,-10.17209636,38.65929655,non functional
7451,9409,-10.74478301,38.68470502,non functional
7452,21414,-5.78332389,38.851369500000004,non functional
7456,57045,-8.57708863,33.02443352,non functional
7464,4203,-10.45938734,36.12531624,non functional
7465,67328,-2e-08,0.0,non functional
7476,41669,-10.76771897,39.09118176,non functional
7477,15333,-3.7419205,33.25273391,non functional
7480,30421,-7.09012946,39.32684086,non functional
7481,23644,-8.42302476,33.44372477,non functional
7485,71506,-4.69205869,33.50190753,non functional
7488,4609,-3.25862342,36.63919485,non functional
7489,64772,-10.59870649,39.91126442,non functional
7492,33378,-6.25963153,36.83588288,non functional
7495,63956,-5.42390123,38.97709147,non functional
7497,52934,-8.80426654,36.35967503,non functional
7501,35731,-3.27387466,30.95958386,non functional
7502,6503,-4.22140317,33.34698055,non functional
7505,38330,-9.09276728,32.87027357,non functional
7507,50974,-2.82963293,30.98745378,non functional
7509,16178,-3.82019911,33.08279696,non functional
7510,29341,-9.07850276,32.77122853,non functional
7515,34110,-6.80211687,38.57876296,non functional
7517,15758,-3.91227194,32.43647816,non functional
7518,44499,-6.23915405,37.15270734,non functional
7520,48776,-5.06044011,38.77184701,non functional
7523,11886,-2e-08,0.0,non functional
7524,34647,-5.78200811,32.735547499999996,non functional
7526,53857,-6.60642998,38.33945827,non functional
7528,43976,-8.13415638,36.70388407,non functional
7530,63763,-6.96874756,39.21980557,non functional
7533,28585,-3.09024488,37.62861157,non functional
7536,49841,-7.89559093,36.87117803,non functional
7537,29974,-8.92019343,34.91025136,non functional
7540,13001,-10.98340735,38.86990094,non functional
7541,27064,-3.32069709,36.59153447,non functional
7544,20048,-1.4965445,31.62294662,non functional
7549,47755,-7.8008839000000005,35.59254485,non functional
7550,10094,-4.02050387,32.25994123,non functional
7556,64043,-3.35543078,36.67433625,non functional
7557,63988,-1.34078739,31.74440681,non functional
7558,47082,-2e-08,0.0,non functional
7559,22999,-6.692593899999999,37.65527058,non functional
7560,8437,-7.17517443,37.32890522,non functional
7561,441,-6.32609667,37.17974182,non functional
7569,58075,-4.27006269,38.04718382,non functional
7571,55987,-3.14968095,33.81708854,non functional
7572,54416,-7.59853358,36.04754735,non functional
7578,33311,-2e-08,0.0,non functional
7580,44051,-2.94581294,33.52178384,non functional
7585,24720,-6.27968552,31.07429402,non functional
7588,34522,-2e-08,0.0,non functional
7589,49572,-6.96566141,36.61224565,non functional
7592,44955,-5.33114868,38.72201463,non functional
7597,56667,-2.91515327,32.84500725,non functional
7603,65849,-11.09661566,34.64064875,non functional
7606,59073,-5.94987365,35.35576044,non functional
7609,4027,-3.57905384,33.24111349,non functional
7610,22659,-4.93320563,32.1723364,non functional
7614,12480,-6.97659645,36.91553395,non functional
7617,40179,-8.82848675,36.69364141,non functional
7620,36950,-6.96225083,36.91948719,non functional
7623,3652,-2.57452004,33.35129177,non functional
7625,353,-4.5679844,34.72721122,non functional
7627,34528,-1.25140363,33.88961767,non functional
7631,7156,-9.20861851,33.71094809,non functional
7636,1821,-1.62067757,34.01802786,non functional
7637,53753,-3.69464274,32.26946674,non functional
7639,55229,-8.31346924,31.52006802,non functional
7642,70009,-1.85590158,34.00248637,non functional
7644,30095,-10.80379958,39.06553401,non functional
7645,56785,-7.08775992,39.09299638,non functional
7648,44079,-4.58937881,30.58833503,non functional
7649,23911,-3.29230666,37.55553444,non functional
7657,6604,-2.72929626,33.03621536,non functional
7660,3774,-2.63264139,36.70647792,non functional
7662,33248,-10.59326915,36.07331115,non functional
7663,53601,-2.55055732,33.23130224,non functional
7664,53566,-9.29837464,33.84815061,non functional
7665,27591,-9.09517124,33.03519235,non functional
7666,72160,-3.87499481,32.55378678,non functional
7667,70614,-10.02173788,39.56804138,non functional
7669,2014,-5.43263771,37.57465414,non functional
7670,33675,-9.22778239,33.82725933,non functional
7671,67311,-6.86704275,37.08714365,non functional
7672,73339,-5.70504142,37.09810123,non functional
7674,1630,-4.90401535,29.6168718,non functional
7676,23580,-2.63411497,33.00663529,non functional
7682,56136,-6.42200696,35.77571236,non functional
7685,62689,-7.85047227,36.88835187,non functional
7690,58805,-5.17721055,38.82383398,non functional
7691,10546,-4.99018468,29.99522153,non functional
7693,35083,-3.79953902,35.69442145,non functional
7694,16212,-1.93107191,34.34537936,non functional
7695,3536,-7.06616274,39.36648357,non functional
7697,68521,-3.37498307,36.65805282,non functional
7703,23647,-2.67166312,33.42600746,non functional
7708,11944,-10.56621899,38.91727278,non functional
7714,72449,-8.90904307,34.90497302,non functional
7718,46579,-8.85079563,34.63283757,non functional
7719,35078,-4.85714311,29.64357937,non functional
7720,59401,-10.20372176,38.83916317,non functional
7721,7005,-9.65116896,33.91415053,non functional
7723,60025,-6.06807196,35.88095616,non functional
7724,14397,-7.4231446,37.70774464,non functional
7725,12021,-1.78796871,31.54510273,non functional
7735,10700,-4.3679966,35.07400738,non functional
7738,59916,-10.65415204,39.16945347,non functional
7743,7185,-2.46090266,31.75665624,non functional
7745,31534,-7.39697636,36.994783399999996,non functional
7748,18170,-11.3344315,36.15648494,non functional
7749,59393,-5.97271582,35.22971782,non functional
7753,40946,-7.61775536,39.00867202,non functional
7761,43139,-10.69043025,39.00026666,non functional
7764,6983,-6.87170752,38.75705099,non functional
7766,38651,-2e-08,0.0,non functional
7769,25025,-1.80785541,34.7862265,non functional
7783,26453,-4.21269192,37.96530843,non functional
7784,62714,-4.88199527,34.89287023,non functional
7788,27597,-7.25245915,37.91499018,non functional
7791,56847,-4.06745775,35.36241052,non functional
7796,29139,-5.5921852,30.32418250000001,non functional
7798,21968,-2.0780953999999996,33.61934323,non functional
7799,6617,-4.97262203,34.88117343,non functional
7801,28733,-9.39975367,33.91758408,non functional
7802,53643,-2.59314894,32.48262262,non functional
7804,18088,-4.59520994,32.26119045,non functional
7805,66510,-8.77967063,35.80941533,non functional
7807,71588,-2.02789075,33.43165158,non functional
7808,2483,-6.55570032,38.86441006,non functional
7810,41025,-3.38885999,37.45026616,non functional
7812,22431,-3.10036909,33.63483707,non functional
7814,37007,-3.86873807,33.14655387,non functional
7816,66709,-5.93942614,37.44004501,non functional
7817,44015,-7.44073422,36.91935036,non functional
7819,33405,-3.3144845999999997,36.63866676,non functional
7820,66413,-11.13511858,34.69222859,non functional
7821,38172,-10.57088508,39.13432708,non functional
7823,3580,-8.85322742,34.02304699,non functional
7824,73958,-6.64633464,38.35444422,non functional
7827,21078,-3.91790334,35.84197364,non functional
7830,26235,-3.35939032,36.79436162,non functional
7831,12361,-10.21570076,39.86380671,non functional
7834,50947,-2.97876224,32.84961556,non functional
7835,44890,-3.21502876,34.031011299999996,non functional
7836,56002,-8.79042837,38.95872832,non functional
7837,12384,-8.63126538,39.36148905,non functional
7840,53227,-8.71821276,35.85729312,non functional
7842,39061,-3.1419193,37.62480099,non functional
7843,4046,-3.95813902,33.35096466,non functional
7846,21,-6.01976068,36.24520535,non functional
7848,37278,-2.51845643,33.28763752,non functional
7849,33166,-3.2349200000000002,37.32782619,non functional
7851,49311,-9.01682416,34.82832835,non functional
7859,37227,-8.95299958,35.88739861,non functional
7866,21613,-10.73171494,36.01452921,non functional
7867,26161,-10.74944561,35.15175202,non functional
7870,69718,-1.38859263,30.82345238,non functional
7875,46017,-9.85877038,34.48641371,non functional
7878,67699,-7.02242673,39.30144399,non functional
7881,28500,-8.05950017,35.74194929,non functional
7883,74207,-5.43005475,38.97015949,non functional
7884,15462,-6.3242926,31.21587279,non functional
7887,67412,-9.25729819,38.99263808,non functional
7890,41225,-5.77334847,30.58252715,non functional
7894,55607,-3.91883129,32.75357052,non functional
7898,22627,-4.8865415,38.33903328,non functional
7900,39442,-9.10857537,33.35871259,non functional
7906,69550,-4.82344804,34.63503148,non functional
7909,17756,-7.90039386,31.58920195,non functional
7911,8164,-3.84265341,36.72167812,non functional
7914,65090,-6.48587058,38.99765316,non functional
7916,24573,-2.68745551,33.00976866,non functional
7921,69017,-1.4266228,33.971531299999995,non functional
7922,8117,-10.60659253,39.16282146,non functional
7927,17682,-7.60107155,39.24826917,non functional
7928,15712,-10.54352018,38.0191365,non functional
7933,22693,-4.67421538,29.77064974,non functional
7934,44156,-10.29375827,34.72974254,non functional
7939,2458,-6.89976091,39.16968920000001,non functional
7940,25586,-1.67130423,31.53848937,non functional
7944,31040,-10.53096606,35.41423670000001,non functional
7945,50556,-3.33029137,36.67552371,non functional
7946,68615,-5.03980606,38.39925187,non functional
7947,26168,-2.51174932,32.93736522,non functional
7950,279,-4.5420819,38.22771906,non functional
7956,40001,-8.86248779,32.04600539,non functional
7957,49754,-3.20055875,34.06317602,non functional
7958,9484,-3.53430909,32.4163726,non functional
7961,65973,-10.27082189,38.71579946,non functional
7965,15085,-1.73961606,34.51949022,non functional
7967,41566,-1.4717483999999998,31.47467032,non functional
7974,34748,-7.18043019,36.92752023,non functional
7975,13368,-7.17016593,39.30008475,non functional
7980,18974,-8.77677508,32.71088276,non functional
7985,48631,-1.57044813,31.54318453,non functional
7986,28091,-7.29536304,38.91696805,non functional
7989,55375,-10.19462638,35.89561281,non functional
7990,2098,-4.28008841,32.32724806,non functional
7992,16202,-10.56731793,38.95073914,non functional
7997,8418,-7.72193419,38.88896619,non functional
7998,28648,-3.74007715,36.64728913,non functional
8008,53295,-2.93373598,33.02397363,non functional
8010,26126,-10.23764739,39.95089985,non functional
8015,26339,-4.41839215,35.51373223,non functional
8018,61886,-8.94929449,33.04755647,non functional
8019,49741,-9.1948457,33.730342799999995,non functional
8022,58280,-8.90820916,32.97808593,non functional
8024,23772,-2.60248127,33.50653416,non functional
8025,72027,-9.98741112,38.96869977,non functional
8028,2735,-6.83272396,39.11791198,non functional
8030,73582,-2.52656904,30.81695227,non functional
8032,5347,-2e-08,0.0,non functional
8033,57339,-3.87027209,33.56368685,non functional
8040,31366,-3.47538703,36.86800075,non functional
8042,39659,-2.52743555,31.69101979,non functional
8045,14137,-10.6679832,35.24523966,non functional
8048,63807,-7.55166306,37.04288432,non functional
8050,59111,-4.89924156,32.4422631,non functional
8051,27371,-10.6301856,39.39802251,non functional
8054,70467,-3.56490476,33.23385036,non functional
8055,16494,-1.54442802,34.48910391,non functional
8057,70562,-2.50162744,32.95559708,non functional
8060,8438,-9.16502509,39.5572045,non functional
8063,53448,-10.74784882,38.68037953,non functional
8064,11828,-6.94205612,37.4016975,non functional
8068,39052,-9.12433525,32.8895825,non functional
8071,7526,-6.99261144,39.09568416,non functional
8072,41780,-7.88012119,38.74367444,non functional
8073,32879,-4.16693378,37.91712193,non functional
8074,20417,-2.83940255,33.28563064,non functional
8075,73375,-3.89672979,33.98529588,non functional
8079,6720,-1.99781855,33.92243712,non functional
8081,59913,-7.05700054,37.81860333,non functional
8085,29042,-3.7602385999999997,37.61922081,non functional
8086,21547,-10.11377044,38.47774601,non functional
8087,72959,-5.17593166,34.62911289,non functional
8088,50408,-3.55493844,36.08408151,non functional
8091,24946,-5.09038599,32.31362814,non functional
8099,4348,-4.33773693,32.65825291,non functional
8102,69160,-8.84159693,38.83956136,non functional
8103,71123,-5.02257866,38.63430588,non functional
8105,55842,-3.28179096,37.00630049,non functional
