,id,status_group,longitude,latitude
14440,1051,functional needs repair,37.80772699,-6.76612974
14469,8544,functional needs repair,35.00042944,-10.94638572
14495,28294,functional needs repair,32.64882091,-3.73903521
14524,71825,functional needs repair,38.35364943,-6.63825489
14531,14280,functional needs repair,37.60323855,-3.24672377
14551,57665,functional needs repair,35.5707338,-6.21700948
14560,19316,functional needs repair,30.83400287,-3.64926749
14568,73866,functional needs repair,38.89776277,-6.44324053
14575,15482,functional needs repair,35.48324659,-6.63502138
14590,14377,functional needs repair,34.00496392,-1.14808425
14611,59465,functional needs repair,32.97228011,-2.68125882
14614,68953,functional needs repair,34.36526679999999,-3.01819662
14630,14312,functional needs repair,35.48000873,-5.7368817000000005
14647,60696,functional needs repair,29.75656199,-4.62785707
14663,44064,functional needs repair,39.37183298,-6.86542655
14689,11170,functional needs repair,39.02764668,-7.10780806
14692,13260,functional needs repair,33.80715658,-9.45766298
14701,7922,functional needs repair,30.83536015,-3.6473397000000003
14718,68027,functional needs repair,36.65293718,-8.13803538
14722,34842,functional needs repair,31.14821935,-1.72842534
14738,71022,functional needs repair,32.17672459,-3.6381612999999997
