,id,status_group,longitude,latitude
3603,19903,functional,38.36774037,-9.94359293
3604,36017,functional,38.26771227,-4.6380309
3606,57331,functional,33.90777163,-9.42750951
3608,59843,functional,37.74601986,-6.00365369
3612,42121,functional,32.5723512,-3.8083308
3615,22727,functional,33.14607979,-3.86888006
3617,44353,functional,37.90956712,-10.429921499999999
3618,53658,functional,35.26639508,-4.13007487
3620,19990,functional,31.82446342,-1.21808962
3621,5237,functional,37.57818588,-5.43645934
3622,62222,functional,39.42050199,-8.74664336
3625,7937,functional,35.73404415,-8.06201919
3626,32948,functional,31.55500337,-1.53850256
3627,55259,functional,34.10300895,-3.07151273
3628,43985,functional,39.49519314,-10.86310686
3633,25972,functional,33.50379879,-3.15278047
3640,155,functional,37.82067303,-6.83234427
3641,35257,functional,33.64622841,-9.2238135
3643,48024,functional,33.43833527,-2.59174621
3644,51224,functional,37.58743895,-7.45361909
3646,55407,functional,36.33602863,-6.14252613
3649,32113,functional,36.77223476,-7.31167515
3651,18286,functional,34.56730716,-9.26157792
3652,63378,functional,40.21878572,-10.3298151
3653,38560,functional,35.55177955,-2.05901901
3656,14114,functional,36.72598843,-8.65965576
3657,61376,functional,36.68363757,-3.35557859
3659,13461,functional,34.03162016,-9.3490775
3661,71048,functional,37.56699055,-3.41785856
3662,1781,functional,37.93413139,-4.40607518
3664,58146,functional,36.92774317,-4.19975031
3665,73438,functional,34.60534007,-4.22865417
3668,56453,functional,30.89093795,-7.99834481
3669,685,functional,31.043096600000002,-7.51518818
3671,29939,functional,36.84179295,-5.93931169
3680,63260,functional,38.40842216,-6.11234596
3682,5443,functional,37.66906249,-6.16435437
3683,4737,functional,37.36539464,-11.26048673
3685,992,functional,39.2128636,-6.9107239
3686,55002,functional,32.67200106,-2.50320823
3688,42660,functional,39.07920098,-7.0104785000000005
3690,21711,functional,0.0,-2e-08
3691,27953,functional,32.29368309,-2.52506945
3692,20344,functional,32.29667613,-3.39987676
3695,21463,functional,38.57155977,-4.90014684
3696,66013,functional,38.10778355,-4.34412204
3698,67257,functional,36.9227197,-3.34111843
3700,71802,functional,38.19280379,-4.5449469
3701,60610,functional,31.59285932,-1.4331629
3703,39316,functional,38.9810765,-6.51730426
3704,43625,functional,31.15485996,-1.44510182
3705,26101,functional,36.25289272,-3.39429256
3706,7883,functional,38.07658415,-5.55059615
3707,64769,functional,0.0,-2e-08
3708,39463,functional,34.93406858,-9.41767619
3709,74181,functional,34.72382669,-4.17844738
3710,73897,functional,31.42573759,-1.30718599
3711,74153,functional,36.65987923,-5.13151604
3714,47447,functional,30.31761691,-4.3200067
3718,14468,functional,39.3637618,-10.30232814
3720,22342,functional,32.49685566,-3.86022999
3722,26044,functional,33.36441699,-3.77183894
3723,12750,functional,34.8801893,-4.96854435
3725,28874,functional,0.0,-2e-08
3729,15775,functional,32.78635059,-5.07434339
3731,61746,functional,39.80378999,-7.84619476
3732,3784,functional,33.85366952,-9.30457015
3734,8142,functional,38.39545463,-5.01016018
3735,26610,functional,37.0261533,-7.63772969
3737,67195,functional,36.75808248,-3.32093637
3738,39860,functional,38.38684613,-4.8330645
3739,47437,functional,34.90739236,-9.20979696
3741,40888,functional,38.95005602,-7.79951344
3742,63657,functional,39.17282058,-6.97585053
3747,48590,functional,38.65647471,-6.19472433
3748,68360,functional,37.24530451,-2.8386172000000003
3749,53358,functional,33.15126006,-8.63484025
3751,24090,functional,37.65602906,-3.1786902
3756,59607,functional,39.77609432,-10.34684985
3757,68062,functional,36.28670212,-2.83241824
3758,72158,functional,37.29608620000001,-3.22794437
3759,33210,functional,38.51759914,-5.27584621
3760,51434,functional,34.82200735,-11.31949198
3761,25649,functional,34.18044566,-9.34961257
3762,48561,functional,34.76342062,-5.40818816
3763,43678,functional,34.87945468,-5.08731419
3764,1887,functional,36.75612315,-8.92426403
3767,20612,functional,35.29126115,-9.75219093
3770,64631,functional,31.37960265,-7.42826364
3771,61247,functional,34.76363331,-8.88397043
3772,2753,functional,33.16217386,-2.54683378
3773,10603,functional,31.21352702,-3.03520668
3774,30964,functional,34.705027799999996,-10.52681831
3776,27013,functional,32.98472858,-2.5432006
3777,34866,functional,38.88220070000001,-10.02688633
3778,57067,functional,37.41418229,-3.30341806
3780,27399,functional,33.01534336,-4.17132622
3783,17559,functional,38.35412439,-10.8915368
3784,629,functional,33.15080282,-3.71996098
3786,59794,functional,33.01534428,-4.24936845
3787,6048,functional,31.37865297,-2.97105003
3788,34798,functional,29.74568157,-4.75072346
3789,46450,functional,38.92361051,-10.17232412
3790,39612,functional,36.37239033,-6.49913384
3791,24083,functional,31.51157011,-1.71293293
3792,56047,functional,37.58553101,-3.70943937
3793,5456,functional,36.18235236,-8.9411087
3794,67961,functional,37.60688669,-3.13859425
3799,12644,functional,38.12087124,-6.76279749
3800,42842,functional,36.64057425,-6.84296255
3803,5316,functional,32.96375946,-2.55611348
3804,18945,functional,32.61574695,-4.61165563
3805,19707,functional,34.74769639,-8.98657751
3806,70734,functional,33.15599737,-8.9289642
3807,11280,functional,31.61587259,-1.21658479
3808,69969,functional,35.07619737,-11.44859049
3809,10345,functional,35.03266049,-5.04989564
3810,69992,functional,37.85129323,-7.19777477
3811,13378,functional,0.0,-2e-08
3812,60813,functional,36.70318001,-3.3447716
3814,67270,functional,39.00208739,-7.158364
3815,35400,functional,34.68090388,-2.14577732
3816,13712,functional,33.20643739,-2.75534811
3817,53254,functional,33.041857300000004,-2.71767797
3818,68340,functional,38.75478644,-7.98592342
3819,68714,functional,37.02456706,-7.63508379
3820,18944,functional,38.80315853,-5.12363866
3822,17597,functional,32.45277036,-3.97895774
3825,39539,functional,39.05796296,-7.66058385
3826,16799,functional,37.34844782,-3.34911766
3827,68112,functional,31.15271138,-7.70757282
3828,52118,functional,35.2888602,-9.75775907
3829,20660,functional,30.48044091,-5.61383039
3833,22708,functional,31.78632417,-7.98942281
3835,71498,functional,34.86291774,-4.96526619
3836,57034,functional,34.89161884,-4.5408062000000005
3837,71733,functional,36.69644553,-3.58183023
3838,31417,functional,36.93207112,-7.77156885
3839,29958,functional,33.47054807,-3.6124697
3840,60931,functional,34.76746911,-1.80015907
3841,50205,functional,34.61542987,-10.53460599
3845,40813,functional,30.78580866,-2.53422918
3847,27728,functional,39.11873324,-7.08992163
3848,67323,functional,37.73986199,-7.4022422999999975
3849,55713,functional,36.78793936,-8.06967881
3850,893,functional,37.57667307,-7.08313132
3852,31475,functional,29.68727656,-4.74884621
3853,36465,functional,34.77588943,-11.23860527
3854,63198,functional,37.87836345,-4.45696094
3855,32935,functional,33.35195548,-9.20125312
3856,27989,functional,38.07447741,-4.63263711
3857,45955,functional,33.629802399999996,-4.34248293
3858,31925,functional,32.78495809,-4.16436618
3860,55178,functional,30.78487206,-2.48426281
3865,15902,functional,38.87735391,-7.12212874
3868,52959,functional,34.60314854,-9.23281882
3869,51817,functional,29.67074389,-4.86533691
3871,1721,functional,34.27042775,-3.44090595
3872,23655,functional,29.67049871,-4.71013454
3873,50177,functional,36.98687363,-11.463708
3874,68410,functional,38.95361445,-5.46049837
3876,23638,functional,33.612976399999994,-3.56872339
3879,54800,functional,31.67232279,-8.07653516
3880,53596,functional,38.61960568,-10.7275631
3882,62012,functional,37.62073741,-3.38881045
3883,10798,functional,31.17208747,-6.32330861
3884,65548,functional,39.09626921,-6.95895682
3885,31089,functional,39.220088399999995,-6.90372419
3886,73977,functional,34.07683267,-9.06883581
3887,28997,functional,39.42585433,-10.04051209
3892,33856,functional,33.11007663,-2.09498391
3894,61179,functional,33.85099679,-8.75243919
3897,43171,functional,32.48414157,-2.35853038
3901,56363,functional,35.92218109,-5.94116647
3902,25537,functional,37.61642088,-3.06458165
3903,66977,functional,33.03877183,-2.71895888
3906,35835,functional,30.88173039,-3.18535599
3907,8315,functional,39.47775331,-10.71163903
3908,36836,functional,31.10897845,-1.3479151000000005
3909,28577,functional,38.97520816,-6.49113905
3911,47343,functional,34.47885806,-9.85181917
3912,53401,functional,35.02843476,-11.0089129
3915,49776,functional,34.57196707,-8.81721277
3917,32462,functional,39.16843964,-6.672348599999999
3918,7515,functional,34.726914,-4.22940321
3921,3703,functional,35.186487899999996,-6.5756821
3923,52186,functional,37.5256545,-3.31204198
3924,10027,functional,39.01054472,-7.61661715
3927,36752,functional,33.90397856,-3.38372775
3928,70605,functional,33.82506159,-9.563168300000001
3929,69208,functional,31.51991979,-8.51127212
3930,36961,functional,33.88529475,-9.40900297
3931,2723,functional,36.889022499999996,-11.36848411
3932,28460,functional,31.3514923,-2.70785131
3933,66744,functional,35.32746216,-1.85789707
3935,26020,functional,39.84719367,-10.45426313
3936,18906,functional,35.94027615,-7.33957056
3937,12740,functional,30.6796454,-2.54085744
3940,16504,functional,36.27488385,-11.21761887
3941,1499,functional,30.50718495,-5.61052873
3942,56965,functional,36.63854942,-3.41029051
3944,57140,functional,33.11059283,-9.24142683
3946,69863,functional,38.70423488,-4.97949247
3947,59024,functional,38.79475204,-6.74561851
3948,29550,functional,37.38118219,-3.30168528
3949,61105,functional,33.79020068,-9.49779675
3951,54504,functional,34.68960183,-4.31700205
3952,63512,functional,32.42008995,-3.36127232
3953,34868,functional,38.85292020000001,-6.58427423
3955,10202,functional,34.09435858,-1.94698599
3956,25264,functional,30.624646999999996,-7.37017762
3958,60120,functional,38.16958972,-10.92235906
3959,64567,functional,33.26406444,-3.15694255
3960,1554,functional,33.20333336,-3.87228397
3961,71781,functional,36.05125832,-4.85106955
3963,56256,functional,35.51301601,-4.44551383
3964,34671,functional,31.72291138,-1.62072709
3965,51177,functional,37.17517323,-3.19820696
3966,44188,functional,39.1757025,-6.93667466
3968,20227,functional,33.19246776,-2.75115941
3969,26170,functional,34.55383542,-9.32512737
3971,32509,functional,36.05731281,-6.35117216
3972,72369,functional,32.75340391,-3.93780989
3974,38173,functional,34.68754716,-9.289234500000001
3975,50822,functional,37.24606681,-3.32737762
3976,30825,functional,34.25837979999999,-3.35298322
3978,54878,functional,31.79568772,-2.8841799999999997
3981,7562,functional,33.61003644,-9.21319799
3986,6452,functional,30.93709964,-3.30515884
3987,4384,functional,34.84144987,-4.35211561
3988,50032,functional,35.40511338,-11.397808
3993,34115,functional,35.34117299,-9.88864395
3994,72003,functional,33.8212583,-9.56379197
3996,12107,functional,37.09897307,-3.21238643
3997,24493,functional,37.83937899,-6.85284825
3998,16531,functional,38.50258844,-5.09820378
3999,15285,functional,0.0,-2e-08
4000,20368,functional,33.28717397,-3.05028623
4001,7701,functional,36.64547981,-6.76788715
4002,30373,functional,33.81378634,-1.82585853
4006,67852,functional,40.01309535,-10.18246377
4008,5075,functional,37.47548384,-3.27993331
4009,46767,functional,35.32531468,-10.46557187
4010,49351,functional,35.93229636,-8.2710462
4011,56383,functional,34.6788859,-8.84286463
4014,32730,functional,35.11460485,-8.59726265
4015,4263,functional,38.89185642,-6.4444377999999976
4017,55186,functional,37.73686289,-4.06396911
4018,34098,functional,34.17361576,-8.83679008
4020,39202,functional,33.97878889,-9.49251203
4021,58401,functional,36.67037302,-8.35631544
4023,59709,functional,36.931967799999995,-3.37256266
4027,19108,functional,37.13473377,-3.32173389
4028,17955,functional,35.72398771,-10.57295668
4029,23447,functional,38.96502476,-9.96924234
4033,27275,functional,33.27307145,-2.55987146
4037,40059,functional,32.84026296,-9.24715832
4038,37574,functional,35.44872982,-10.63077503
4044,49737,functional,31.89073225,-3.36955657
4045,57612,functional,33.51671262,-2.96764362
4047,25789,functional,34.38137831,-5.75879877
4049,42080,functional,34.21073878,-9.44753098
4051,309,functional,37.17174489999999,-3.2375488999999997
4052,29925,functional,30.48389656,-5.61472002
4054,36690,functional,33.00742442,-8.45954688
4055,66815,functional,33.52831941,-8.93148897
4057,67935,functional,35.85871273,-7.53132508
4058,48724,functional,31.53858873,-7.90287977
4060,33720,functional,35.3221596,-10.40887696
4062,15885,functional,34.5267675,-9.13763632
4063,40080,functional,34.40580175,-3.91950128
4066,21718,functional,33.39321966,-3.07682599
4067,4969,functional,30.57525066,-3.57034478
4068,28561,functional,37.99060668,-10.51955395
4070,50452,functional,38.33856942,-4.7919875
4071,27481,functional,35.67737993,-10.45081601
4072,7734,functional,38.95668583,-10.40532136
4073,4073,functional,32.65995574,-4.95081342
4074,4979,functional,35.24076407,-9.10923835
4076,29342,functional,31.61032021,-1.83228027
4077,56098,functional,34.15160818,-8.71344505
4078,64335,functional,39.26002394,-8.58831317
4080,39829,functional,36.738571,-3.35181378
4081,68068,functional,33.25384251,-3.02158252
4082,65422,functional,36.06548263,-4.70790951
4086,35309,functional,37.67255456,-6.16289557
4089,1814,functional,34.56292053,-8.84127619
4094,60695,functional,37.51027261,-3.27469703
4095,35148,functional,38.98381411,-6.5226835
4097,71944,functional,36.90093008,-6.74521767
4098,34997,functional,37.29546865,-3.28776574
4100,36749,functional,38.28500777,-4.634640599999999
4101,45600,functional,33.02521855,-2.01697144
4102,66990,functional,33.92920164,-9.49903451
4104,37356,functional,36.02225503,-5.6383841
4105,58,functional,34.68152033,-5.06209124
4106,2782,functional,36.52358473,-8.50782753
4107,3121,functional,33.03222374,-2.0191616000000003
4108,68176,functional,37.66402448,-3.62752943
4111,64884,functional,36.64418739,-6.81618165
4112,72931,functional,33.55941389,-8.64524012
4113,13671,functional,37.67043203,-7.42034307
4114,40406,functional,36.65445797,-3.24673369
4115,55418,functional,34.24835825,-3.00872473
4118,65507,functional,33.09903884,-2.54035835
4120,41495,functional,31.15464469,-7.74738642
4122,5371,functional,31.77841668,-7.80577013
4123,26511,functional,35.5013903,-4.49224667
4126,39377,functional,35.68618202,-8.22295324
4128,16562,functional,36.99595103,-3.32293286
4129,61531,functional,36.58990761,-5.72454803
4130,22439,functional,32.95609201,-9.31294442
4131,2999,functional,34.31297227,-8.66968099
4132,16841,functional,39.19443264,-7.76125637
4133,60305,functional,30.27619732,-4.48048144
4134,60381,functional,37.16467487,-6.24501054
4136,27098,functional,33.23554614,-2.88673741
4138,41127,functional,37.89427435,-4.24848672
4139,28373,functional,39.12272667,-7.53771531
4140,45393,functional,0.0,-2e-08
4141,67071,functional,33.42998571,-2.67009378
4143,22351,functional,32.93446433,-9.21642942
4145,44723,functional,33.53173024,-3.61850017
4148,10257,functional,33.81055853,-9.29127391
4150,55314,functional,31.03917933,-5.02781256
4153,48904,functional,34.80053654,-11.2768886
4154,4546,functional,30.75563626,-3.59857538
4155,39558,functional,34.03992824,-1.1108802
4156,49653,functional,37.38705926,-3.35589444
4157,39155,functional,39.29909638,-7.41855392
4158,13072,functional,35.76019171,-6.22861072
4159,12106,functional,35.10513775,-7.816861200000001
4160,4207,functional,33.01014232,-2.07686967
4162,49540,functional,33.479794,-2.66283011
4164,6189,functional,39.36013803,-7.07618367
4165,32663,functional,37.87794351,-4.45278099
4166,64314,functional,34.75980922,-4.91169115
4167,39791,functional,31.64037035,-1.43313832
4168,57167,functional,39.07005255,-7.00816025
4171,54607,functional,37.90315722,-4.36471677
4173,46932,functional,32.92709545,-3.56306366
4174,22209,functional,33.01230713,-8.44155856
4175,32015,functional,39.66227139,-7.90842391
4176,40793,functional,33.07361727,-8.98447925
4177,39981,functional,38.61984044,-5.20176696
4178,49713,functional,32.51685524,-4.1144042
4179,55534,functional,37.63827119,-3.31845738
4180,7783,functional,33.28901715,-3.43295277
4181,55098,functional,33.49709004,-2.65127474
4182,43479,functional,30.10319907,-4.3732739
4185,56530,functional,38.51951755,-6.0326387000000015
4187,54755,functional,33.14395946,-2.14022573
4190,14881,functional,34.05983251,-2.95993436
4193,22375,functional,33.61971135,-2.60685213
4194,38421,functional,34.41963724,-4.19223794
4195,58294,functional,37.90047076,-4.36838298
4198,65169,functional,36.6993126,-8.10850248
4199,54001,functional,37.43611257,-3.4949383999999997
4201,66813,functional,35.79470225,-4.54185984
4202,49733,functional,34.38473368,-1.91897199
4203,8032,functional,38.9743479,-10.5220232
4204,43522,functional,33.31980009,-3.04998517
4205,20920,functional,32.16402099,-4.93380899
4207,40600,functional,31.54172924,-1.67644667
4208,52695,functional,37.62077095,-3.13812622
4209,24915,functional,36.73520659,-9.10311032
4210,62297,functional,33.31445437,-3.70281897
4211,37005,functional,34.71811194,-4.57547831
4212,22349,functional,36.95226359,-7.08651048
4213,47685,functional,35.77140818,-2.12786396
4214,61162,functional,32.16001704,-4.93812007
4218,1749,functional,39.00536923,-10.84812523
4219,5328,functional,37.29758292,-11.22598383
4220,21706,functional,38.17628594,-4.64271581
4221,72641,functional,34.79362975,-8.77282385
4224,29747,functional,39.17463504,-10.40417169
4225,24722,functional,33.44089354,-4.52454902
4226,2589,functional,35.25856347,-10.87830552
4228,45968,functional,37.94172964,-4.45083427
4229,7694,functional,33.18657845,-3.76699868
4232,15631,functional,36.41151307,-6.21044169
4234,27491,functional,37.24370142,-2.84230424
4235,58886,functional,37.80635941,-7.03774448
4236,11452,functional,39.53657848,-7.06448803
4237,68595,functional,29.67959808,-4.89283668
4238,17010,functional,34.12593144,-9.29050789
4242,28646,functional,39.27013559,-8.3889712
4243,64279,functional,29.81273833,-4.52697743
4244,23914,functional,34.6159577,-9.23422883
4245,17854,functional,33.84814457,-9.25349439
4246,15790,functional,39.17597062,-6.93650067
4247,41259,functional,36.83322421,-3.34215537
4250,36115,functional,35.5531769,-4.296483900000001
4252,26401,functional,0.0,-2e-08
4254,37724,functional,34.18326334,-3.15677054
4256,60534,functional,34.03841129,-3.37714384
4257,59230,functional,31.62738003,-7.90801975
4258,70007,functional,33.60597736,-4.26069376
4259,44320,functional,34.56014077,-9.33920359
4262,36488,functional,32.80814664,-9.1067892
4263,46936,functional,38.65103138,-10.7276343
4264,51117,functional,33.84917871,-9.61870727
4265,21611,functional,39.5070642,-8.89656155
4267,70627,functional,0.0,-2e-08
4268,56387,functional,34.76107806,-8.7171019
4270,211,functional,31.58224072,-1.7868625
4271,37448,functional,36.69569446,-3.35032995
4273,55991,functional,33.46880121,-2.67252508
4276,68895,functional,35.19703067,-7.77578065
4277,7529,functional,35.86856512,-8.22739077
4279,25759,functional,35.01868303,-11.0040976
4280,46155,functional,34.22440421,-8.80224146
4283,10161,functional,38.24904679,-4.655583
4284,68598,functional,29.81925997,-4.39706123
4286,20689,functional,35.06171954,-8.22027155
4287,56474,functional,33.84282379,-9.63871517
4288,35602,functional,30.04661712,-4.70694736
4289,21596,functional,38.36457637,-9.94370504
4290,10972,functional,35.80318135,-7.47354221
4293,33566,functional,37.00075962,-7.86964959
4295,44621,functional,39.24197751,-8.32794585
4298,54855,functional,31.63358608,-1.84435145
4299,53293,functional,32.35000543,-5.16943435
4300,20396,functional,29.93706386,-4.81115668
4302,26014,functional,33.93388342,-9.66596966
4303,13069,functional,36.48344713,-8.10064736
4304,12438,functional,39.48112371,-6.93216909
4305,29991,functional,31.60226039,-8.52138378
4306,55410,functional,33.73282087,-3.13911782
4307,57016,functional,39.43543291,-6.88612125
4308,30747,functional,39.08439385,-6.81706348
4309,17037,functional,37.3762664,-2.88065163
4310,66182,functional,32.22822244,-3.3153707000000003
4311,59989,functional,38.63800989,-6.590016800000001
4313,30252,functional,37.57762012,-3.75397324
4314,68035,functional,31.18778957,-6.37654874
4315,5458,functional,31.82863656,-1.2646787
4317,59485,functional,38.80448817,-8.5630677
4318,43995,functional,37.23268493,-10.95464987
4319,18700,functional,32.54864791,-4.97707355
4321,33950,functional,39.30675431,-6.968706299999999
4322,5031,functional,33.60511635,-9.35393088
4324,71438,functional,37.11796133,-3.15945637
4325,29381,functional,33.01495758,-8.43212922
4326,53476,functional,39.86479584,-7.72931147
4327,59701,functional,34.90781455,-9.20870986
4328,25204,functional,33.45128629,-4.65163665
4329,59623,functional,33.59408264,-8.95255828
4331,71737,functional,37.61327082,-6.14018072
4332,56498,functional,35.37073774,-4.06997645
4334,4932,functional,32.98897381,-2.01876887
4335,68591,functional,35.76950845,-7.16218515
4336,30743,functional,31.490483500000003,-1.58074276
4337,32203,functional,34.65238186,-9.08245567
4340,66689,functional,36.9693657,-3.33252857
4341,26201,functional,36.69842855,-8.83677991
4342,62446,functional,35.84052148,-3.29089937
4343,68896,functional,31.74929427,-1.46316433
4344,4285,functional,38.12728632,-6.76194439
4346,1090,functional,36.18316678,-5.6247682999999995
4350,3294,functional,31.99471234,-6.70209514
4351,59793,functional,34.32779595,-1.81500274
4353,29314,functional,35.02089245,-9.25914445
4356,61676,functional,36.82329433,-3.48372883
4357,70593,functional,34.75078155,-9.16753124
4358,44518,functional,35.64243207,-5.53313616
4361,61442,functional,34.67870901,-1.83000296
4364,22220,functional,30.54385405,-2.59797206
4365,31231,functional,33.65539984,-8.996072400000003
4366,1795,functional,39.36222191,-10.29887492
4368,7104,functional,35.8470104,-10.61100687
4369,71818,functional,37.53175169,-3.28649037
4370,13527,functional,34.58944786,-9.54049536
4371,20332,functional,39.32471178,-7.06795765
4372,16943,functional,35.39180323,-10.72497595
4373,43641,functional,37.16915942,-6.25016479
4374,42880,functional,34.75672794,-9.86641771
4375,47758,functional,35.12073226,-9.24924381
4381,28446,functional,35.14963983,-9.27352032
4384,4691,functional,32.83907899,-8.826901800000002
4387,3735,functional,31.67073992,-8.08251146
4388,57310,functional,34.73310395,-9.09771274
4389,23690,functional,37.86320244,-4.20697477
4390,16483,functional,31.46193135,-1.68419032
4394,71776,functional,34.99258873,-9.27650466
4395,40418,functional,37.96016899,-4.43636312
4397,24816,functional,36.96956117,-7.67729073
4399,61889,functional,33.65081423,-9.33707212
4400,54922,functional,37.97167826,-4.43874329
4401,66417,functional,36.90832208,-3.32207481
4402,41927,functional,33.72566681,-5.17565841
4403,61208,functional,33.39185263,-2.67431763
4404,33786,functional,32.41203241,-4.09026457
4405,66677,functional,33.24291629,-2.84144738
4406,48550,functional,34.60653399,-9.27101903
4408,27690,functional,35.72225371,-5.53544716
4409,48021,functional,35.33272978,-1.82312837
4410,44126,functional,0.0,-2e-08
4413,30356,functional,29.68935868,-4.90821212
4414,48082,functional,37.67226203,-3.70124547
4417,22275,functional,38.01340621,-6.08140057
4419,27332,functional,38.85944161,-6.78293274
4422,26713,functional,34.53865789,-9.31817178
4423,40360,functional,36.75465776,-2.5900353
4425,43349,functional,36.72701734,-8.68713828
4426,28954,functional,35.44823544,-10.62331337
4428,2116,functional,39.0167341,-5.35662023
4430,37376,functional,35.48553098,-6.0951486
4432,28364,functional,36.96277462,-3.4263246
4433,26169,functional,31.54539738,-1.6777414000000002
4436,50856,functional,36.48847153,-7.10994317
4437,22568,functional,37.20657302,-3.23259872
4439,20238,functional,33.42789568,-3.81784075
4440,59665,functional,33.85551788,-8.82605607
4441,36675,functional,38.23681283,-7.77610673
4442,59115,functional,37.57234126,-3.13671703
4443,46658,functional,35.83178933,-3.94436281
4445,60337,functional,36.66268921,-6.35797893
4446,5925,functional,0.0,-2e-08
4447,31724,functional,31.41308547,-1.20642445
4448,18356,functional,39.286621600000004,-6.97455456
4449,1949,functional,31.16307131,-1.45722723
4450,2167,functional,39.34664076,-6.86787586
4451,53020,functional,32.15524519,-4.94119615
4453,35004,functional,33.54074666,-2.83059254
4456,44223,functional,34.4521686,-1.92147687
4458,72329,functional,38.23640914,-4.5594675
4459,65035,functional,36.82699129,-8.91691811
4463,54844,functional,34.5465186,-9.00283438
4464,33149,functional,35.85519520000001,-4.11238895
4465,40421,functional,33.29809855,-2.85319306
4466,27362,functional,34.85751294,-4.96594436
4467,66893,functional,35.84293994,-4.57312099
4468,31148,functional,36.74837458,-8.08359709
4470,51273,functional,37.61742601,-3.38432561
4471,2769,functional,38.34715896,-6.63346189
4476,48751,functional,0.0,-2e-08
4479,10863,functional,39.1073973,-9.67201788
4480,46944,functional,35.05574903,-8.88216014
4481,17175,functional,36.27104527,-6.63304928
4483,33245,functional,34.3626228,-9.28112202
4484,47058,functional,35.58949361,-7.81167736
4485,31091,functional,38.88699337,-10.39160981
4487,15897,functional,33.94257659,-9.49770194
4490,63592,functional,32.32968916,-5.09266428
4493,23352,functional,38.364672,-6.63706781
4494,6273,functional,38.90519054,-6.72459701
4495,21356,functional,29.79706114,-4.430892299999999
4498,63302,functional,32.55985289,-5.10621887
4499,67702,functional,29.79716294,-4.52128299
4500,42060,functional,37.07781658,-3.18775929
4503,43093,functional,36.41856512,-6.31430774
4504,6677,functional,35.36368694,-3.20480424
4506,58084,functional,38.8302602,-7.13617285
4507,27102,functional,30.86998007,-3.38762707
4508,49393,functional,39.31329401,-10.67890892
4512,72884,functional,38.753868,-6.92964661
4514,37640,functional,31.50200689,-1.4917583
4515,52508,functional,38.28620002,-4.7850461
4518,72591,functional,32.88101049,-4.15157663
4520,6843,functional,31.31631523,-7.2057928
4521,58105,functional,32.94117508,-5.70753877
4522,27222,functional,37.91411353,-9.80206435
4523,12353,functional,0.0,-2e-08
4524,13469,functional,38.89272633,-8.81256114
4526,66340,functional,34.72202921,-4.89536056
4529,41245,functional,36.80796197,-3.47667747
4531,61688,functional,36.65226972,-3.34920413
4532,19508,functional,33.91679018,-1.27276374
4535,4740,functional,33.05464893,-2.957574
4537,20283,functional,31.94238635,-8.64116942
4538,13542,functional,33.930545,-4.39879553
4543,65825,functional,0.0,-2e-08
4544,65748,functional,32.91695914,-5.0276154
4546,16886,functional,31.43740284,-1.83869756
4548,38544,functional,36.04525975,-10.98975831
4549,36281,functional,37.21186528,-3.28574676
4555,24268,functional,38.53322333,-5.52746454
4556,32295,functional,37.23134265,-3.20353917
4557,56790,functional,38.58674745,-6.37267582
4559,9050,functional,31.42442838,-1.19242155
4561,41842,functional,37.51997306,-3.28548301
4562,43939,functional,30.60052271,-7.44193078
4565,20760,functional,37.60710295,-3.35360102
4566,10490,functional,29.682498600000002,-4.90256736
4567,22461,functional,35.98182643,-10.70178031
4571,34799,functional,38.81413211,-10.647225
4572,43548,functional,37.65289491,-3.22225799
4573,63173,functional,37.68290675,-5.48121217
4574,9774,functional,38.954941,-10.40233238
4576,51441,functional,0.0,-2e-08
4578,14925,functional,38.31954544,-4.8492654
4582,21300,functional,37.3816689,-2.88319666
4584,20863,functional,37.19791414,-3.24294996
4585,59895,functional,35.30451283,-9.76385432
4590,70529,functional,35.48648671,-7.76203645
4591,17961,functional,35.6155721,-5.39854482
4592,2498,functional,33.93351292,-9.4910908
4594,61577,functional,32.25144963,-4.18971214
4596,41945,functional,37.69713846,-6.81892991
4598,35464,functional,34.90970311,-5.21879897
4599,40170,functional,36.90527473,-3.17102657
4601,17958,functional,35.27801262,-9.88997145
4602,42310,functional,38.57836432,-6.80647111
4604,16288,functional,35.37323711,-7.65797894
4607,71225,functional,38.74209116,-5.10672798
4609,7992,functional,35.67514197,-3.35064864
4610,26488,functional,37.94325962,-4.16271138
4611,29089,functional,34.88315804,-8.84364966
4612,57488,functional,34.53257487,-9.77330842
4614,62342,functional,29.6807311,-4.7508383
4615,6042,functional,39.20483918,-7.6819175
4616,55931,functional,31.73779963,-2.62368576
4617,50120,functional,37.05030049,-6.82992605
4619,65623,functional,38.09330219,-4.43282621
4621,21498,functional,31.73872127,-1.09746584
4623,25993,functional,36.16419257,-10.37556251
4624,72535,functional,0.0,-2e-08
4627,30354,functional,0.0,-2e-08
4629,25350,functional,32.25940307,-3.33056662
4631,67096,functional,38.80208055,-8.58118092
4632,47684,functional,30.40633134,-6.741477199999999
4633,73219,functional,38.33112627,-4.4592773
4634,49739,functional,35.47196911,-7.92474025
4635,110,functional,33.81811165,-9.5536467
4636,40616,functional,36.68612832,-10.7959274
4637,3350,functional,30.97780629,-1.75710133
4640,44757,functional,32.71207089,-4.54736284
4641,48832,functional,35.35367979999999,-6.23647191
4642,5270,functional,30.20970244,-4.78408053
4643,2801,functional,37.25695512,-2.85333489
4644,41269,functional,37.26877149,-7.17160463
4645,19326,functional,33.89764233,-9.33268276
