,id,latitude,longitude,status_group
11332,58293,-2.73998271,33.099427399999996,functional
11333,49620,-3.84079894,33.39268005,functional
11337,34086,-2.62240663,31.70033377,functional
11345,49367,-9.33653754,33.51682145,functional
11349,28057,-6.90223223,39.19794116,functional
11351,40217,-6.47401391,36.28922926,functional
11353,27534,-1.37246559,34.48971466,functional
11355,54624,-8.53707584,31.74224613,functional
11356,16715,-3.3235273999999997,37.25302382,functional
11357,24933,-3.5768704,32.70685603,functional
11359,7313,-6.53273452,35.65776761,functional
11361,605,-7.67166862,35.418586,functional
11363,19713,-8.14994398,35.29948556,functional
11366,34701,-1.37299049,30.81431905,functional
11367,45798,-11.36095719,37.06274794,functional
11370,24964,-2e-08,0.0,functional
11371,9266,-3.21245151,37.26976482,functional
11372,54886,-3.39194621,37.30409439,functional
11373,61410,-7.05009418,37.76234257,functional
11374,45748,-3.37306958,36.66003842,functional
11375,34612,-10.4403147,36.05759508,functional
11377,18407,-4.6230957,38.30863426,functional
11378,57537,-3.2987075,35.71717494,functional
11380,65126,-10.29783053,39.36882145,functional
11381,52828,-2.34736088,32.20400207,functional
11383,16783,-3.97658943,37.66898079,functional
11384,74062,-4.61549989,29.73373886,functional
11388,250,-4.28691481,33.86818092,functional
11389,22818,-10.23246189,39.45899437,functional
11394,46870,-4.23114553,37.85689729,functional
11397,14476,-1.47535004,30.88190349,functional
11399,65303,-8.46431313,31.67158847,functional
11400,55257,-2.43761632,33.05275703,functional
11401,4331,-5.16622951,38.76850465,functional
11403,45983,-4.6260384000000005,38.29988307,functional
11405,7698,-2.58144242,33.06661236,functional
11407,56458,-8.14534073,36.68409854,functional
11408,64156,-9.61052569,34.46572125,functional
11411,934,-3.17471267,37.11071976,functional
11413,13489,-5.44016046,33.65202819,functional
11414,71512,-7.58246403,31.26132038,functional
11416,54921,-4.02467968,33.21803462,functional
11420,54786,-2.84751745,31.44941685,functional
11422,7740,-7.6686476,35.43657482,functional
11424,52370,-9.46875886,33.95068889,functional
11425,56297,-10.49213705,35.90361356,functional
11426,2118,-3.36535157,36.73651907,functional
11427,55797,-5.29293423,39.05749288,functional
11429,33494,-9.43445512,33.96562414,functional
11434,67357,-3.42018716,36.73933337,functional
11436,369,-8.10933339,35.4394573,functional
11437,46175,-7.67373965,36.97033654,functional
11439,14251,-9.23384703,34.61403612,functional
11440,62052,-3.48981379,36.84784376,functional
11442,5505,-3.17157856,34.39494464,functional
11443,23148,-9.488548399999999,33.94331692,functional
11444,19765,-1.78319653,34.70384214,functional
11445,4289,-3.12752249,33.696011299999995,functional
11447,27637,-9.26858574,35.01673383,functional
11452,18512,-6.66062334,31.99315667,functional
11453,38258,-9.3334347,34.56130025,functional
11454,55294,-3.35702255,36.85722777,functional
11456,57220,-2.93848322,33.40850102,functional
11459,24739,-6.98311512,39.09508721,functional
11461,18598,-3.57951985,36.69365945,functional
11462,16296,-6.73634514,38.86135572,functional
11465,40562,-3.56528278,30.63402065,functional
11467,37533,-3.27604903,37.3631331,functional
11470,67745,-3.40321502,37.52126306,functional
11472,54376,-4.81801577,32.52889225,functional
11473,35361,-6.84107816,36.83084663,functional
11474,1579,-3.86792226,32.42311766,functional
11477,9779,-4.23203173,35.34976148,functional
11478,45659,-2.34647038,31.74735766,functional
11481,35320,-6.1024274000000025,36.92484928,functional
11482,11275,-9.45892533,33.84365205,functional
11483,33173,-3.49900787,33.44378169,functional
11484,44725,-8.98936823,34.75235434,functional
11485,3823,-6.50768597,38.93490885,functional
11486,59802,-4.55489595,29.79706802,functional
11487,73463,-2.82452023,33.51569669,functional
11492,31660,-3.14176451,36.85119107,functional
11494,10987,-2.96441726,30.83673664,functional
11499,13861,-10.75857599,35.71609137,functional
11501,5726,-2e-08,0.0,functional
11502,9699,-3.1515512,36.97491502,functional
11503,68447,-4.7535392,38.34127965,functional
11505,61541,-4.24943536,35.50061008,functional
11506,12616,-4.61509604,34.83213401,functional
11507,31277,-7.68277825,36.96379266,functional
11508,34014,-3.65201582,32.55534106,functional
11509,37353,-3.40727291,35.63531152,functional
11510,65508,-11.17833766,36.34269902,functional
11511,32277,-7.74203546,35.86786941,functional
11512,32434,-6.92402831,36.95950667,functional
11513,48935,-3.50468387,35.61729142,functional
11515,14929,-7.18906408,38.959039399999995,functional
11516,30677,-4.62898693,34.96782777,functional
11517,2865,-1.82411234,33.5868074,functional
11522,46872,-7.59929424,36.99541114,functional
11523,1187,-3.71123512,35.92571815,functional
11524,47500,-9.35506778,33.83874537,functional
11525,13452,-2.97663777,33.42510896,functional
11530,65428,-3.33294682,36.64342965,functional
11531,4451,-8.11012883,36.66997146,functional
11533,47822,-4.24483031,30.19033686,functional
11535,9068,-7.65087648,35.8431682,functional
11537,34746,-4.45940128,37.20501817,functional
11539,17213,-3.63547326,36.04564979,functional
11541,7070,-9.61761799,34.40526626,functional
11542,41339,-3.32828597,36.68225979,functional
11543,39018,-4.47610308,35.35321149,functional
11544,13590,-8.26741586,35.53815444,functional
11546,20230,-9.64145086,34.77972241,functional
11550,57973,-8.65583917,36.41126442,functional
11553,39855,-8.98773957,33.92421897,functional
11554,10030,-5.00050923,38.49078108,functional
11558,69966,-3.44182937,36.78937512,functional
11560,24911,-9.50623064,33.91332832,functional
11561,73370,-3.06630181,34.07132734,functional
11562,56758,-9.30250238,34.7140429,functional
11563,52603,-8.9636073,34.91091637,functional
11564,9434,-3.4350443,36.76225934,functional
11565,41180,-10.43692835,35.7867768,functional
11567,61310,-4.73297576,29.74678073,functional
11569,12222,-8.85394659,34.03557299,functional
11570,57235,-9.50695393,33.75507058,functional
11573,38394,-10.60089689,39.78177931,functional
11576,47912,-1.44348962,30.86683454,functional
11579,29470,-8.06395785,35.68701160000001,functional
11580,49026,-4.56990875,35.64224433,functional
11581,26529,-2.13248445,33.21958289,functional
11583,57393,-10.58390394,35.42097572,functional
11584,64369,-4.52562466,34.61928522,functional
11586,68747,-3.01427656,33.30766899,functional
11589,40631,-8.67150444,36.42498631,functional
11590,52362,-3.89037055,33.18459595,functional
11596,52270,-7.73341264,37.0368973,functional
11601,47904,-3.17149021,37.0898754,functional
11604,51210,-11.39985769,37.13406873,functional
11608,52908,-11.12158675,36.20645321,functional
11611,62757,-7.753427499999999,39.00855232,functional
11612,72644,-4.6283719,38.40845375,functional
11613,72737,-9.05247944,34.91052082,functional
11616,3111,-10.87667651,38.69127985,functional
11617,4742,-10.52240264,34.61252927,functional
11621,32056,-1.38732104,34.40787962,functional
11622,37715,-6.99898932,30.57643097,functional
11623,55969,-2.64059735,32.88868712,functional
11626,70765,-8.87885079,34.70347316,functional
11627,19302,-9.01306249,34.66546756,functional
11629,15181,-3.36736225,31.81547128,functional
11633,8729,-5.41846672,35.61739036,functional
11634,49264,-2.6599037999999995,33.5120705,functional
11636,33888,-10.93126973,39.30886149,functional
11637,14649,-8.87406694,33.60998729,functional
11638,67126,-4.71746723,30.04468379,functional
11640,45298,-3.2596942,36.91912585,functional
11641,65136,-3.20575236,37.26098043,functional
11645,25895,-5.97225175,35.305981,functional
11646,10719,-3.25902852,37.28005677,functional
11647,45811,-9.61510059,37.84851965,functional
11648,8505,-3.22957948,37.28725793,functional
11651,10035,-6.73893391,36.09820036,functional
11653,71820,-6.91260446,39.1210781,functional
11654,13559,-4.80323645,32.43261223,functional
11655,24393,-4.7854602,38.2880717,functional
11657,66026,-8.21525049,34.8356631,functional
11659,7499,-1.84866968,34.33298466,functional
11660,27662,-6.53344708,38.98594757,functional
11662,7660,-8.81616891,32.73366149,functional
11664,27199,-6.64311288,38.35595296,functional
11666,66241,-6.45720742,38.328856200000004,functional
11669,11178,-1.81098635,33.85135536,functional
11672,25044,-6.83906084,38.90217985,functional
11673,39699,-3.11877197,33.9930354,functional
11675,36769,-6.90734259,39.34944788,functional
11677,50504,-4.98487883,34.85349927,functional
11678,68075,-7.28711275,36.0262321,functional
11679,11582,-8.69074632,34.35623417,functional
11681,72881,-4.36461203,34.8322932,functional
11682,17683,-3.03668481,34.35403406,functional
11685,27450,-6.98311512,39.09508721,functional
11686,15067,-2.77868279,30.54092626,functional
11687,22769,-4.15031306,35.89303169,functional
11689,27817,-3.15794521,37.02113978,functional
11697,57707,-4.23515645,37.85385594,functional
11698,34521,-3.48659972,34.284243,functional
11699,33891,-1.37049799,34.46385964,functional
11700,13292,-2e-08,0.0,functional
11703,24017,-5.33298443,38.54799602,functional
11705,61438,-6.62378928,36.28423813,functional
11707,17877,-6.4474957999999996,38.89665479999999,functional
11708,8350,-9.12895094,34.68023099,functional
11709,27643,-6.78242306,38.85835891,functional
11712,16459,-5.2247022,38.42174263,functional
11713,73445,-5.02618066,39.05384527,functional
11715,56885,-1.77049556,34.41390151,functional
11716,41498,-4.432325700000002,37.95598648,functional
11720,43855,-9.19321387,32.93649458,functional
11725,26690,-9.27274353,34.01838596,functional
11726,34610,-1.66035384,34.70337731,functional
11730,5739,-10.69733522,36.04484963,functional
11731,45112,-7.48769403,30.59825369,functional
11732,37158,-3.64221651,30.683972600000004,functional
11735,61189,-10.53500649,35.848246,functional
11737,8494,-8.901941,34.94668094,functional
11739,25742,-6.34108315,35.99764999,functional
11741,70828,-2.63328436,31.75848036,functional
11742,48909,-2.79508857,33.41984503,functional
11746,72103,-5.00660907,32.80966155,functional
11747,31554,-3.83884926,35.56422801,functional
11748,43967,-4.67806197,39.10240604,functional
11751,69470,-2e-08,0.0,functional
11753,45917,-3.3638224,36.66191686,functional
11755,39556,-4.948866099999999,38.49716151,functional
11757,16868,-9.23116446,35.18405601,functional
11758,48918,-8.96772494,33.28553493,functional
11759,48352,-9.4338786,35.0426427,functional
11761,20575,-3.83032127,32.57694019,functional
11765,72780,-8.3200018,35.555037,functional
11767,19627,-3.29714898,31.47118963,functional
11768,36381,-4.42995525,35.34568407,functional
11770,73858,-3.39077927,31.81031032,functional
11771,23003,-9.94285805,37.90668996,functional
11772,44940,-3.15845806,36.84078617,functional
11775,68512,-4.37804384,34.96988386,functional
11776,3992,-8.71984922,34.76540682,functional
11777,72629,-4.61884255,29.79271148,functional
11782,65435,-2.97835597,36.95771852,functional
11783,44025,-4.77636868,33.71381712,functional
11784,57146,-9.16704334,33.54039595,functional
11785,47292,-2.62902195,30.49933628,functional
11789,61879,-2.37953435,32.49027336,functional
11790,9479,-11.01481302,34.89083819,functional
11791,13123,-8.01344596,31.68223118,functional
11792,59019,-2.96265825,33.48963236,functional
11794,42539,-11.13536472,37.53472143,functional
11796,6893,-3.13088539,36.86143651,functional
11799,32077,-3.97606573,32.39317169,functional
11802,6612,-4.22038746,33.18821619,functional
11803,63398,-4.42879134,29.794094,functional
11804,52784,-3.20758174,37.20698161,functional
11805,32917,-4.6628309,29.985505100000005,functional
11806,52904,-4.79217858,38.22627960000001,functional
11807,52403,-9.49528169,33.94589478,functional
11808,59928,-6.24865871,36.53965091,functional
11809,26984,-4.53275449,32.73001557,functional
11810,3962,-3.44373526,36.71496917,functional
11813,44575,-7.08085479,38.97510298,functional
11815,43751,-7.6821169000000005,36.98457828,functional
11816,2803,-8.77455265,32.67646047,functional
11818,63211,-1.83977924,33.01716199,functional
11821,6378,-4.57491507,29.75996042,functional
11822,26782,-4.99932949,34.80538073,functional
11824,52599,-2.15500378,31.68542591,functional
11825,73851,-9.55674833,35.09868614,functional
11827,36862,-11.55703116,35.07089064,functional
11828,33531,-8.74147323,34.36961454,functional
11829,19154,-9.9777407,38.96810064,functional
11831,18860,-3.2357211,30.95529923,functional
11832,7219,-3.05101851,30.82123794,functional
11837,22907,-3.37576616,32.72319678,functional
11839,61934,-10.54281485,34.61972534,functional
11842,29330,-2.88124634,33.37848844,functional
11843,58578,-9.87463259,35.09258588,functional
11844,20524,-9.378504699999999,33.60689964,functional
11847,14907,-7.05072952,39.18386160000001,functional
11849,73816,-4.66342502,34.86573095,functional
11851,65258,-3.32753641,36.68475568,functional
11853,14178,-4.50416321,30.11036328,functional
11854,3755,-4.2280774,35.37014796,functional
11855,33800,-3.19378724,37.16518538,functional
11856,56813,-2.79555167,31.46426895,functional
11859,52897,-3.28833214,36.53405628,functional
11860,26171,-10.79227667,37.12162931,functional
11862,64709,-3.20478545,34.25720385,functional
11868,35772,-8.76896341,33.64467256,functional
11870,40560,-2e-08,0.0,functional
11871,59838,-5.27859814,39.05125964,functional
11873,9228,-3.36667917,36.75157676,functional
11874,39181,-3.39134497,36.90147467,functional
11876,41718,-9.18797865,36.00613057,functional
11877,68338,-1.85180209,31.63877187,functional
11878,59444,-3.82431312,33.12299499,functional
11881,33258,-9.09373814,34.68054106,functional
11882,66222,-7.87659648,36.87630972,functional
11886,12314,-3.17100255,37.58236008,functional
11890,64960,-4.77526253,38.77403368,functional
11892,72041,-9.46500714,33.94088546,functional
11893,64477,-8.53923888,36.51260085,functional
11894,8611,-1.66309037,31.72260922,functional
11895,58422,-2.51661892,33.00503158,functional
11896,33213,-8.76749996,34.37273119,functional
11900,17421,-9.06763603,34.08195583,functional
11902,41891,-2.48004347,32.98269806,functional
11903,10464,-3.56357654,36.65888028,functional
11910,63561,-5.06317476,31.53423801,functional
11911,15806,-3.94978028,32.39386603,functional
11912,71880,-3.30988568,36.64904394,functional
11913,38578,-10.29126687,39.38056762,functional
11914,62140,-2.82889439,37.16316388,functional
11918,36931,-9.32185616,34.55865876,functional
11919,50919,-4.42446422,33.44096816,functional
11920,7368,-3.35601773,35.55774288,functional
11922,25601,-2.93145703,31.57072081,functional
11923,44336,-1.49218221,31.74811042,functional
11924,17138,-2.80375609,31.73513555,functional
11925,22266,-4.50987002,30.02631508,functional
11926,18552,-2.54105066,30.686040600000002,functional
11928,26904,-2e-08,0.0,functional
11929,40183,-3.30711305,32.45583892,functional
11930,62618,-9.30470578,34.28736411,functional
11932,66762,-1.35614809,34.63675695,functional
11934,8262,-7.857802900000001,36.89989145,functional
11935,62550,-9.2707656,33.89130693,functional
11936,70058,-8.98371268,34.66185337,functional
11938,44008,-2e-08,0.0,functional
11939,47824,-3.12373628,34.32637349,functional
11943,10704,-2e-08,0.0,functional
11945,61276,-8.01932864,35.59056797,functional
11946,11449,-3.60112663,30.54572862,functional
11948,5790,-3.80200624,33.00770025,functional
11953,63809,-9.28865762,34.74695035,functional
11956,12681,-3.33546281,37.49042271,functional
11957,72193,-8.33296791,35.30715808,functional
11959,60566,-9.60601559,34.46856523,functional
11961,48441,-9.02725929,33.08741555,functional
11964,65841,-1.16709915,30.93669016,functional
11965,53786,-3.18024605,34.12092158,functional
11967,46184,-8.97628862,33.76386003,functional
11968,19795,-3.38870388,36.76028400000001,functional
11969,15979,-8.70451105,34.37356,functional
11970,72280,-1.68181938,34.28305506,functional
11972,68941,-4.5835794000000005,35.083558000000004,functional
11974,23348,-8.63675575,34.74452852,functional
11976,51438,-3.26435633,37.22293208,functional
11978,11733,-10.28340878,39.88953361,functional
11979,65580,-3.13233582,36.86672366,functional
11980,67391,-2.57654638,30.82469951,functional
11981,23908,-5.0614706,32.63906599,functional
11983,5743,-11.02377169,35.14369064,functional
11984,7094,-6.74695084,38.85770798,functional
11985,24916,-10.140752800000001,39.39368797,functional
11988,17835,-3.29441466,37.64728532,functional
11992,12601,-2e-08,0.0,functional
11995,60539,-4.915774400000001,32.59745683,functional
11997,48266,-3.93942271,35.4077341,functional
11999,41439,-4.80590694,38.81533555,functional
12002,48874,-3.23139728,36.64677495,functional
12003,19945,-3.57800116,36.93304051,functional
12005,16094,-4.22937454,32.97425861,functional
12006,45215,-11.00813601,39.36746677,functional
12008,56519,-7.6258174,37.06028511,functional
12010,60338,-4.32988214,38.01788023,functional
12011,31298,-9.36788734,32.97567438,functional
12013,65952,-4.74018911,38.95012889,functional
12015,58279,-10.29221103,39.37374333,functional
12016,57683,-8.8998095,35.0083108,functional
12018,12766,-9.26186085,33.99111875,functional
12019,59360,-3.46068125,33.21890878,functional
12020,4516,-9.24875606,34.5424516,functional
12021,52380,-3.23284998,37.28306157,functional
12022,46148,-3.76851172,32.17448642,functional
12023,30746,-2.14464782,35.73425519,functional
12024,34370,-3.25396887,36.91967832,functional
12026,63102,-2.77944514,33.50067096,functional
12028,4851,-10.99192611,35.60415186,functional
12031,58990,-3.16974108,34.39824675,functional
12032,4596,-3.30345373,36.6550199,functional
12033,56536,-4.6300248,38.30744027,functional
12034,12661,-10.99330651,34.6331501,functional
12035,43590,-1.55966862,31.44361677,functional
12036,14294,-5.48875095,38.48375694,functional
12038,60702,-2.65526494,33.14693383,functional
12041,631,-1.83050214,31.66827722,functional
12043,3632,-3.78306748,35.39783470000001,functional
12044,63713,-1.9757778000000001,34.09180153,functional
12046,67127,-4.39408201,37.99576944,functional
12048,4590,-3.43092074,33.50728409,functional
12050,37330,-11.11801446,34.92584471,functional
12051,9378,-6.94543262,39.10315309,functional
12052,38086,-4.8969754,29.61847919,functional
12055,68658,-1.37425036,34.14375034,functional
12056,36864,-8.12672465,39.09878135,functional
12058,16184,-2.62295871,31.73727754,functional
12061,12746,-2.62730992,36.00468151,functional
12065,61166,-3.20421337,37.12473241,functional
12068,6267,-4.62349253,35.41592956,functional
12069,52502,-6.50708652,38.93267411,functional
12070,26810,-1.32537631,30.9502858,functional
12074,67039,-3.26046637,36.62463967,functional
12077,54744,-8.04096201,36.82437936,functional
12078,29914,-7.96387355,31.61300705,functional
12079,158,-2.76414103,37.04411854,functional
12082,31439,-3.06419057,33.63873283,functional
12085,31572,-4.770783,38.28774741,functional
12086,18366,-4.68654459,34.47970698,functional
12089,5524,-3.31445176,37.11052542,functional
12090,25701,-10.52859537,38.97598497,functional
12092,73574,-6.43622914,35.59475269,functional
12095,26731,-3.20215236,37.61765797,functional
12096,59312,-8.96343953,34.63180564,functional
12098,21564,-3.29832706,36.69069454,functional
12099,21290,-9.48178896,33.880235799999994,functional
12100,65039,-1.44074935,31.17335504,functional
12101,40791,-3.69330087,36.90159308,functional
12102,28336,-10.58299876,35.43630557,functional
12104,23830,-8.9317317,34.70025643,functional
12105,63342,-1.46617308,34.51410864,functional
12107,55482,-10.6907078,36.04065765,functional
12110,63780,-3.73601136,37.60671977,functional
12111,61912,-4.08519351,37.75751286,functional
12112,45279,-10.95531103,37.23612222,functional
12114,57082,-7.8863644,39.68092176,functional
12116,53417,-3.32169297,36.79999363,functional
12117,74048,-8.3233015,31.46050498,functional
12119,2,-6.27926803,36.11505595,functional
12120,45949,-9.67100314,39.10785558,functional
12121,23208,-6.95706771,39.09852243,functional
12122,68546,-2.9314297000000002,33.28169817,functional
12124,20994,-9.48994347,33.90964749,functional
12127,33860,-10.77995722,35.09119874,functional
12128,61639,-6.86376375,39.32787134,functional
12129,13297,-7.95288649,38.97625871,functional
12132,65115,-3.31394179,32.03353352,functional
12135,68477,-8.72509003,34.77715086,functional
12136,124,-5.625936900000001,32.75277846,functional
12138,57597,-6.63204743,38.35262597,functional
12140,42312,-2.15056459,34.68997642,functional
12142,10102,-6.406506200000001,37.26648463,functional
12145,47653,-1.36458724,34.41347229,functional
12148,59407,-5.09492414,32.63376041,functional
12150,40276,-6.44773789,31.35978955,functional
12155,14349,-4.6470996,38.28115274,functional
12157,54793,-3.57795427,30.72369245,functional
12158,67515,-4.32794247,38.01927311,functional
12160,11016,-2e-08,0.0,functional
12161,48854,-5.01326259,32.80487505,functional
12163,21475,-9.57759853,33.71864869,functional
12164,67728,-8.40666034,35.21799498,functional
12167,29675,-7.52413796,35.86489097,functional
12168,60955,-2e-08,0.0,functional
12170,37186,-3.29271019,32.40450714,functional
12171,55104,-3.26855893,35.79080982,functional
12173,59536,-3.50619628,37.04747363,functional
12174,62964,-9.00820331,34.5731889,functional
12176,57181,-8.21074523,35.34485271,functional
12180,43048,-3.56184651,30.61531255,functional
12182,38275,-6.83849474,37.6237648,functional
12183,17858,-3.24269543,35.85204157,functional
12186,22433,-2.74102583,33.23839782,functional
12187,8971,-9.21907792,33.94274426,functional
12188,53880,-2e-08,0.0,functional
12190,50721,-4.27211763,33.00340328,functional
12191,30005,-7.19161198,36.79682521,functional
12192,48785,-6.26734502,36.86302949,functional
12193,62958,-7.99489301,35.45663929,functional
12195,35543,-3.29635945,36.97902051,functional
12197,31450,-4.91692663,29.6854598,functional
12201,38804,-5.47376239,37.5812543,functional
12204,32956,-8.91556571,36.8270631,functional
12205,57261,-10.54469615,35.86607087,functional
12206,43951,-11.20822569,36.27801849,functional
12207,62147,-8.85241045,34.03226738,functional
12210,25991,-4.20231852,35.57497016,functional
12212,28843,-3.00816354,33.60521175,functional
12215,42392,-3.02972065,34.17997816,functional
12216,64385,-4.6371018,38.24545327,functional
12217,39735,-3.82718776,32.53476511,functional
12218,69240,-3.13982305,36.823600299999995,functional
12219,68137,-9.36104339,34.64344569,functional
12220,16058,-9.5497427,35.10118434,functional
12221,48011,-2.7173808999999998,33.06420467,functional
12222,72944,-5.3392390999999995,34.77689779999999,functional
12227,45587,-9.29116466,33.80512444,functional
12229,30907,-7.58933851,31.27157808,functional
12230,68326,-3.58723316,30.73430523,functional
12231,71133,-3.15577397,36.71688804,functional
12233,62883,-2.79390504,31.45949136,functional
12241,30259,-2e-08,0.0,functional
12245,55116,-5.69464504,32.746061600000004,functional
12246,16893,-9.28128859,34.71229043,functional
12248,73955,-9.03482846,34.81133854,functional
12250,48410,-3.34196894,36.68448071,functional
12251,51017,-2.97514035,33.52330228,functional
12252,37421,-7.69115138,37.03623628,functional
12255,43489,-3.33313848,36.89628625,functional
12256,2596,-3.75356073,33.19520468,functional
12258,27928,-2.43270037,32.12556005,functional
12259,20839,-6.78167088,38.86025016,functional
12264,16447,-3.09093416,35.68896081,functional
12267,55148,-9.39707362,34.77579445,functional
12272,35252,-3.23735069,37.595133399999995,functional
12273,22170,-3.81732292,37.45732662,functional
12275,28768,-1.60470928,31.51418625,functional
12276,57073,-3.49179031,36.84222857,functional
12279,36927,-10.89062123,35.25901029,functional
12283,26124,-8.14477236,36.68063503,functional
12285,68276,-2.90725262,31.56536973,functional
12287,70634,-11.46024578,36.9864136,functional
12288,1689,-6.64567444,38.78362183,functional
12290,54336,-8.25413096,31.82302108,functional
12294,64923,-3.84313146,33.394978,functional
12295,63826,-5.52069004,34.96314954,functional
12296,15093,-3.3498663,36.6850177,functional
12297,47894,-7.34244121,38.66322283,functional
12298,49703,-4.55483685,32.95769449,functional
12299,21734,-10.75623089,35.71636148,functional
12301,11228,-6.97443316,39.08860883,functional
12302,45485,-8.81750124,35.0469386,functional
12303,20502,-9.29754124,34.42449808,functional
12305,22479,-11.18704356,36.34924842,functional
12307,11679,-2.14702508,33.45042148,functional
12308,19006,-1.07823031,30.81733275,functional
12309,73823,-2e-08,0.0,functional
12311,42252,-2.66131845,36.111957399999994,functional
12312,9957,-3.34036233,36.69085105,functional
12313,45205,-3.76218258,37.62234209,functional
12314,69817,-2.2944615,35.68670545,functional
12315,36540,-2.98651578,34.31792485,functional
12316,19552,-3.81397208,32.59091184,functional
12320,46070,-9.32627807,33.85434668,functional
12323,57159,-6.26475552,38.38865827,functional
12324,10570,-3.3139992,31.99779062,functional
12326,60676,-3.06139355,33.39302929,functional
12329,72707,-4.25080119,37.98241855,functional
12330,11298,-3.52828807,37.5634495,functional
12331,11401,-3.25598692,37.03856498,functional
12332,20538,-10.31527823,40.02898405,functional
12335,58732,-4.1178632,35.11187675,functional
12336,50442,-1.4541621,31.63027423,functional
12338,38431,-9.18053616,33.61861847,functional
12340,46504,-6.89257727,39.11858937,functional
12343,9297,-3.40743348,37.29838065,functional
12344,50564,-4.99316576,32.75675338,functional
12345,53273,-7.90911756,35.55867707,functional
12346,53134,-5.30543195,36.57328556,functional
12348,7537,-4.65153717,32.08471844,functional
12349,43552,-5.74870746,34.83050076,functional
12350,4410,-5.73416079,34.83972832,functional
12353,57862,-4.6683255,38.26728764,functional
12354,29221,-4.61625548,29.87334641,functional
12356,47014,-8.76145719,35.36537715,functional
12357,56734,-1.52916375,31.56109404,functional
12358,45986,-3.69217767,37.67834178,functional
12359,10189,-9.22154199,34.10407052,functional
12362,13793,-5.0587471,34.75936626,functional
12364,73686,-8.61825212,34.93799706,functional
12365,37995,-3.99706421,35.77362999,functional
12366,20520,-8.79642165,39.34881029,functional
12368,64703,-3.55900975,33.79343201,functional
12370,64015,-1.67741401,33.93276143,functional
12371,68400,-3.42239167,32.17374805,functional
12372,8591,-4.7974894,38.37139439,functional
12374,55638,-8.24559877,31.52498887,functional
12376,20301,-6.86267162,39.3629743,functional
12378,60093,-8.23389501,35.88328900000001,functional
12379,23671,-5.10152609,34.95153763,functional
12380,52526,-9.68559948,34.75403557,functional
12382,4204,-8.00625846,35.43872595,functional
12383,36647,-4.24276694,33.18451309,functional
12387,49422,-1.61607992,31.57071596,functional
12388,43914,-6.99054864,39.09044761,functional
12390,6373,-3.34072388,33.62513358,functional
12391,3891,-8.60632783,34.99546548,functional
12394,54101,-9.90324174,39.12080295,functional
12396,28206,-3.35059833,36.72057765,functional
12398,51933,-3.29571037,37.08021738,functional
12399,51067,-10.28294112,40.20057677,functional
12400,52238,-3.26479453,37.10684239,functional
12401,24919,-3.28821786,36.62871951,functional
12403,13759,-4.01694812,33.18303606,functional
12404,41271,-9.68205013,34.68572416,functional
12405,54873,-9.37135582,32.98371272,functional
12407,15668,-9.86138856,34.48267426,functional
12408,6020,-4.32796404,32.24556944,functional
12412,73215,-3.1667047000000004,37.13108146,functional
12413,48917,-3.37988428,32.31022431,functional
12416,24686,-3.09713555,33.60180865,functional
12417,59926,-2.70000387,33.07486117,functional
12418,53947,-4.22365308,35.15489151,functional
12421,30623,-6.13781823,35.82097829,functional
12423,51631,-7.73975548,35.87301424,functional
12424,15253,-7.00520187,39.14909457,functional
12428,5885,-9.81228308,35.29217567,functional
12429,5002,-3.2246067000000003,37.19912527,functional
12432,59282,-3.45959332,36.71993225,functional
12433,8588,-3.85744271,32.39066763,functional
12434,53409,-10.62855207,36.05615698,functional
12435,1928,-6.11293313,36.30639417,functional
12436,29308,-8.84177435,33.24798754,functional
12437,11233,-2e-08,0.0,functional
12438,56930,-10.43670542,36.04173457,functional
12439,26304,-9.17448761,34.52361367,functional
12440,53840,-7.77414472,39.18636216,functional
12443,10805,-3.31554184,36.81607052,functional
12446,71917,-5.25270264,38.39262754,functional
12448,4898,-9.00655999,34.92301505,functional
12451,9799,-3.26570327,37.2355213,functional
12453,14117,-4.45775428,37.1969221,functional
12454,39528,-7.19509326,31.02380416,functional
12455,34872,-4.44797522,30.04017621,functional
12456,36626,-6.39982089,37.29151198,functional
12457,24408,-3.38382616,36.56030148,functional
12458,2062,-9.49146541,33.94661951,functional
12459,64638,-1.69424355,34.15487492,functional
12460,36910,-9.76048593,35.30533011,functional
12461,15472,-3.335186,36.73452055,functional
12464,10064,-2.79231065,33.58684053,functional
12465,67782,-7.66301253,37.08636513,functional
12466,69127,-2.78327221,30.95952909,functional
12468,71951,-4.46867048,29.76605777,functional
12469,557,-2e-08,0.0,functional
12470,62496,-3.17311862,37.04201094,functional
12471,24713,-10.40109388,35.66681922,functional
12473,34933,-6.44640289,38.90083913,functional
12474,63309,-9.50400996,33.49274577,functional
12477,9896,-3.37210208,35.61376202,functional
12479,52841,-3.31779564,36.60675739,functional
12480,26905,-5.1492388,34.98387216,functional
12482,43419,-9.30206847,34.43504488,functional
12483,13009,-4.59205788,30.17647362,functional
12486,37179,-7.04189216,39.32776385,functional
12487,39042,-4.58244255,34.8470846,functional
12488,57634,-3.23830261,34.22396181,functional
12489,10653,-6.78488283,38.85822655,functional
12491,14642,-3.3409595999999997,35.8617555,functional
12494,59136,-8.58642195,34.67275229,functional
12495,21339,-6.50637828,38.86304698,functional
12496,47677,-3.35737039,36.67984498,functional
12497,31163,-9.7631015,35.28850857,functional
12498,62397,-10.82298957,35.52585291,functional
12499,51083,-4.27798036,34.40847009,functional
