,id,latitude,longitude,status_group
16358,21002,-3.67719954,33.67261339,functional needs repair
16377,35672,-6.2292477,36.86352425,functional needs repair
16387,63811,-5.47977143,35.84522674,functional needs repair
16413,27688,-4.49206457,34.376603100000004,functional needs repair
16420,51634,-1.22995922,31.42537045,functional needs repair
16427,2278,-7.84605072,36.90079047,functional needs repair
16439,21707,-2e-08,0.0,functional needs repair
16455,29760,-8.41652229,33.16068248,functional needs repair
16474,3883,-2.70938822,33.66183274,functional needs repair
16475,61830,-10.06791833,38.92540109,functional needs repair
16481,73985,-2e-08,0.0,functional needs repair
16516,49154,-2e-08,0.0,functional needs repair
16518,23853,-8.98968184,34.65488039,functional needs repair
16531,47728,-4.69085931,29.7116076,functional needs repair
16544,37109,-5.06286509,29.91565901,functional needs repair
16551,11153,-10.75321801,37.01887399,functional needs repair
16556,66960,-6.79820023,32.01540513,functional needs repair
16558,47815,-4.73238011,36.03705692,functional needs repair
16561,58843,-8.84871129,34.03979002,functional needs repair
16562,183,-4.64325412,35.04369765,functional needs repair
16594,30314,-1.10253257,31.38599239,functional needs repair
16643,12352,-4.81203503,29.72631901,functional needs repair
16661,1055,-11.12528717,35.02922714,functional needs repair
16667,30762,-2e-08,0.0,functional needs repair
16674,21580,-4.33342418,35.69645272,functional needs repair
16677,70532,-4.46423117,29.81835976,functional needs repair
16678,64439,-5.19319469,38.58071787,functional needs repair
16708,51830,-4.8467720000000005,38.31834729,functional needs repair
16713,13333,-4.45274119,30.29198873,functional needs repair
16722,29237,-4.89422101,29.74172934,functional needs repair
16742,43498,-8.93132359,33.55339151,functional needs repair
16746,31565,-4.10435378,35.5743119,functional needs repair
16749,21510,-10.98300033,39.30775571,functional needs repair
16777,11896,-2.47118459,30.53608836,functional needs repair
16802,60363,-8.70486263,33.2808255,functional needs repair
16807,25192,-9.722871000000001,39.10784882,functional needs repair
16809,14088,-4.25312175,30.18492138,functional needs repair
16816,68536,-3.29216082,37.49818221,functional needs repair
16835,47807,-3.1991607999999996,34.0328636,functional needs repair
16849,4739,-3.37537705,32.00282674,functional needs repair
16904,73987,-4.70986326,35.06501506,functional needs repair
16928,41779,-2e-08,0.0,functional needs repair
16946,179,-5.31985514,36.68035133,functional needs repair
16951,23166,-8.86764357,33.35911315,functional needs repair
16958,17258,-3.3052053,37.53900382,functional needs repair
16970,11133,-2.68455223,33.65953131,functional needs repair
16993,56137,-2e-08,0.0,functional needs repair
17021,14897,-3.20728358,34.24777955,functional needs repair
17030,59151,-1.15751559,31.81209368,functional needs repair
17034,30332,-6.73031344,30.45420053,functional needs repair
17042,27727,-3.60072228,33.75440075,functional needs repair
17086,21101,-2.05238219,32.9290705,functional needs repair
17107,32193,-3.59459154,30.53870724,functional needs repair
17111,11560,-6.83557869,37.81947618,functional needs repair
17159,60152,-8.76541152,34.37783813,functional needs repair
17177,69512,-1.29909645,31.81339639,functional needs repair
17192,49402,-7.75514319,31.35360298,functional needs repair
17206,52170,-6.07022491,35.5281959,functional needs repair
17234,6544,-7.50962812,35.81058308,functional needs repair
17250,31583,-4.75290463,29.739227500000002,functional needs repair
17258,7916,-10.44091505,35.27813186,functional needs repair
17263,56005,-5.31170638,36.57647892,functional needs repair
17268,38588,-1.36511542,31.80599458,functional needs repair
17279,22047,-3.28334777,36.61812505,functional needs repair
17285,2426,-3.94542224,35.40491509,functional needs repair
17300,58816,-10.8775686,39.10487978,functional needs repair
17304,27886,-4.81168075,29.73493982,functional needs repair
17306,58828,-6.86238545,36.03700674,functional needs repair
17307,68205,-8.67419421,33.86076018,functional needs repair
17320,16750,-4.89036354,29.74894804,functional needs repair
17348,58362,-8.630133800000001,33.15152618,functional needs repair
17362,28758,-4.68054629,29.71358942,functional needs repair
17369,34718,-6.25106123,34.82246134,functional needs repair
17374,5469,-2.91090655,35.75202087,functional needs repair
17406,8895,-3.60811879,32.14223956,functional needs repair
17412,27920,-3.75250603,33.68317406,functional needs repair
17417,52576,-2.91276712,34.1207627,functional needs repair
17419,38213,-2e-08,0.0,functional needs repair
17459,45790,-3.02133461,33.49550953,functional needs repair
17470,50212,-6.22468721,30.98611745,functional needs repair
17476,31027,-10.79234374,35.71101958,functional needs repair
17488,39949,-1.10546302,31.37867177,functional needs repair
17490,52758,-6.35636596,31.17767584,functional needs repair
17494,35780,-4.72983929,29.73186895,functional needs repair
17503,20151,-10.86486826,39.10770504,functional needs repair
17508,64220,-2e-08,0.0,functional needs repair
17513,47680,-4.72388172,29.66634316,functional needs repair
17533,31770,-9.313467999999999,33.65566045,functional needs repair
17540,68866,-3.3335479,37.38899696,functional needs repair
17544,63481,-2.07658854,33.08665436,functional needs repair
17553,10110,-8.83405438,34.06389345,functional needs repair
17563,35768,-7.13830798,36.49351908,functional needs repair
17566,51490,-8.71408986,33.72597063,functional needs repair
17587,35539,-3.39881349,37.35637438,functional needs repair
17596,60879,-4.33651682,34.75324879,functional needs repair
17603,3062,-9.76744849,35.30817229,functional needs repair
17650,7289,-3.3543102,32.08042177,functional needs repair
17651,28202,-7.10760282,36.48883133,functional needs repair
17654,37965,-4.72774392,29.73520224,functional needs repair
17671,35750,-8.85329626,34.02428875,functional needs repair
17686,63914,-4.55022098,29.91422998,functional needs repair
17689,49471,-2e-08,0.0,functional needs repair
17714,18675,-8.21027234,34.80851296,functional needs repair
17717,4973,-7.90391044,39.76786068,functional needs repair
17736,60950,-3.89601216,30.61180804,functional needs repair
17742,34680,-4.36125626,29.99823889,functional needs repair
17761,31087,-3.06876345,37.61521146,functional needs repair
17768,58586,-4.33061878,30.06297906,functional needs repair
17787,40373,-3.33525215,35.84482149,functional needs repair
17800,7566,-2.60899174,33.39070039999999,functional needs repair
17811,24772,-6.79570122,32.13057921,functional needs repair
17830,52209,-9.33427608,33.65522485,functional needs repair
17877,3272,-3.31077639,36.63932358,functional needs repair
17880,5818,-2.13799815,33.62457372,functional needs repair
17885,72958,-4.64773076,29.76989575,functional needs repair
17892,44605,-3.22174704,34.26892279999999,functional needs repair
17943,27470,-4.42464248,37.90668795,functional needs repair
17951,7739,-1.13087361,31.613766,functional needs repair
17959,5905,-7.85515308,36.90588829,functional needs repair
17964,52054,-8.89863872,36.72816071,functional needs repair
17975,34584,-2e-08,0.0,functional needs repair
17980,42940,-2.01893891,33.03220996,functional needs repair
17983,46509,-10.50505716,38.98741746,functional needs repair
18094,20733,-3.61413429,37.66760783,functional needs repair
18095,16804,-2e-08,0.0,functional needs repair
18105,54671,-3.32353615,31.51042148,functional needs repair
18123,20215,-10.58787909,38.60842463,functional needs repair
18138,38002,-3.31604516,37.395013299999995,functional needs repair
18148,54086,-3.35270512,32.0543125,functional needs repair
18158,16778,-2.13202585,31.45553134,functional needs repair
18179,66149,-8.77704665,38.94543144,functional needs repair
18187,61655,-3.64776347,30.83410414,functional needs repair
18197,69241,-4.75608428,29.73741477,functional needs repair
18200,42750,-4.50948139,37.91498722,functional needs repair
18201,24322,-8.7793704,34.13436442,functional needs repair
18216,26989,-1.0623209999999998,30.69261793,functional needs repair
18245,16372,-4.87288086,34.59135723,functional needs repair
18246,1035,-10.84728009,39.10372591,functional needs repair
18265,73873,-11.31578614,36.954002100000004,functional needs repair
18266,49599,-2e-08,0.0,functional needs repair
18272,15680,-7.74143181,32.82101044,functional needs repair
18285,38637,-2.69477529,33.65032605,functional needs repair
18295,50832,-4.905702099999999,29.73413548,functional needs repair
18296,33757,-8.57111255,33.45554821,functional needs repair
18329,24433,-4.7385926,38.32842332,functional needs repair
18340,68723,-1.59126046,31.52915572,functional needs repair
18346,59957,-1.78957867,33.85798141,functional needs repair
18347,45238,-2e-08,0.0,functional needs repair
18362,24768,-2e-08,0.0,functional needs repair
18374,6528,-4.81611235,30.01636243,functional needs repair
18377,10526,-9.34172334,33.61656,functional needs repair
18401,24243,-10.75808397,39.5893829,functional needs repair
18422,1480,-2.13314878,35.77520012,functional needs repair
18431,51430,-4.46890239,30.28682062,functional needs repair
18448,8124,-4.69642785,29.68612697,functional needs repair
18473,32673,-4.63661756,29.74838639,functional needs repair
18477,34908,-4.98811749,29.78834572,functional needs repair
18504,63032,-2e-08,0.0,functional needs repair
18523,43021,-7.78697173,31.36776201,functional needs repair
18537,3048,-3.33030943,37.386916299999996,functional needs repair
18559,9712,-7.45122511,31.3852795,functional needs repair
18564,36370,-4.63925258,35.85327226,functional needs repair
18603,28246,-8.91901702,36.82835489,functional needs repair
18629,36162,-3.26116232,37.57876436,functional needs repair
18662,2216,-2e-08,0.0,functional needs repair
18690,33295,-4.75444144,29.67397937,functional needs repair
18696,19906,-8.32669839,31.46254851,functional needs repair
18717,13425,-7.80430978,31.77439261,functional needs repair
18758,41799,-7.85548189,36.89700069,functional needs repair
18765,19416,-10.50512621,38.99135043,functional needs repair
18767,11222,-2e-08,0.0,functional needs repair
18772,1555,-8.99061093,33.05606774,functional needs repair
18799,46512,-4.56852242,30.29327076,functional needs repair
18809,54911,-4.4356545,37.96140561,functional needs repair
18817,65969,-9.00853485,33.1115315,functional needs repair
18826,47766,-4.8391468,29.987173499999997,functional needs repair
18859,6822,-6.82099611,30.44134576,functional needs repair
18862,57449,-8.43169119,31.21346523,functional needs repair
18881,43755,-9.29818293,33.52647749,functional needs repair
18922,53166,-8.63946482,33.55675475,functional needs repair
18948,40609,-5.302862,35.81612979999999,functional needs repair
18971,56604,-1.12075897,31.78359634,functional needs repair
18981,38638,-4.47481766,30.16128295,functional needs repair
18988,12139,-2e-08,0.0,functional needs repair
18989,64083,-10.68606518,35.14933659,functional needs repair
18999,40349,-4.25115269,30.19572281,functional needs repair
19004,37883,-8.617844900000001,33.13128973,functional needs repair
19035,44314,-9.03498436,34.62682838,functional needs repair
19066,10624,-2e-08,0.0,functional needs repair
19085,59460,-2e-08,0.0,functional needs repair
19095,40797,-3.46320013,33.54420003,functional needs repair
19104,64831,-4.78893375,29.65373353,functional needs repair
19121,5066,-2.74345022,30.56022826,functional needs repair
19146,60661,-6.89015329,38.28953769,functional needs repair
19162,25412,-10.03554479,39.43729263,functional needs repair
19165,5299,-1.56570273,31.45963189,functional needs repair
19166,2400,-7.06325115,37.77777629,functional needs repair
19184,6146,-2.74283926,33.69950297,functional needs repair
19209,26880,-4.69207642,35.87150667,functional needs repair
19218,43437,-4.23648582,37.89478482,functional needs repair
19220,19887,-4.42422497,35.73456711,functional needs repair
19243,52740,-6.19657933,36.84187944,functional needs repair
19244,1406,-3.01534584,34.01927412,functional needs repair
19266,18350,-2e-08,0.0,functional needs repair
19279,21055,-9.08125265,33.56166952,functional needs repair
19304,58338,-7.86712804,36.89907344,functional needs repair
19306,13858,-1.2543133999999998,30.65032463,functional needs repair
19310,17700,-3.7528654,33.95032453,functional needs repair
19339,41579,-3.30603529,32.08776163,functional needs repair
19377,44991,-8.64667732,33.87903572,functional needs repair
19390,69767,-3.2158683,35.26665809,functional needs repair
19421,24152,-5.24682415,35.40060622,functional needs repair
19452,45664,-4.31370586,33.47526168,functional needs repair
19459,18539,-2e-08,0.0,functional needs repair
19489,74210,-4.85364691,29.733508299999997,functional needs repair
19526,42132,-7.76695098,36.91176695,functional needs repair
19528,31695,-9.26149443,35.17388451,functional needs repair
19531,57415,-6.66073084,36.399399100000004,functional needs repair
19540,63072,-4.3957576,30.18262493,functional needs repair
19542,55666,-4.77195007,29.67538958,functional needs repair
19545,28492,-3.48783363,36.69592455,functional needs repair
19550,41925,-2e-08,0.0,functional needs repair
19552,24554,-4.60366048,29.8697161,functional needs repair
19576,41656,-8.90621357,36.72118602,functional needs repair
19587,15541,-1.94944449,34.65879056,functional needs repair
19593,8492,-3.37546649,37.55088107,functional needs repair
19595,26431,-4.6623684999999995,30.06515393,functional needs repair
19601,45635,-3.65332721,33.44110373,functional needs repair
19616,36081,-4.64364642,30.26221865,functional needs repair
19617,58261,-2e-08,0.0,functional needs repair
19626,62459,-7.10693464,37.87121671,functional needs repair
19642,69357,-6.14704309,36.18138204,functional needs repair
19663,42830,-3.73916384,37.5894385,functional needs repair
19742,53783,-4.15260062,37.91725649,functional needs repair
19744,22778,-7.83583032,36.9065836,functional needs repair
19759,27086,-7.69881108,36.95708121,functional needs repair
19760,19634,-4.87375029,29.81921336,functional needs repair
19761,17325,-4.37028394,30.10879473,functional needs repair
19762,6001,-1.08071024,31.83302521,functional needs repair
19776,43674,-6.90095042,37.7553184,functional needs repair
19793,36664,-7.06128722,37.77887135,functional needs repair
19800,71382,-3.59205208,32.88083475,functional needs repair
19801,25912,-3.00261659,36.01293837,functional needs repair
19817,56759,-3.37828355,35.91978883,functional needs repair
19818,22393,-2.0680648,32.90485613,functional needs repair
19835,67443,-9.34357775,33.66264853,functional needs repair
19853,18657,-8.77431046,33.78262988,functional needs repair
19856,56806,-4.69494779,29.71340137,functional needs repair
19858,35307,-9.7287174,39.57135493,functional needs repair
19869,60325,-2e-08,0.0,functional needs repair
19890,71716,-4.7568265,29.651888399999997,functional needs repair
19912,1436,-4.44605831,30.11697972,functional needs repair
19914,23246,-1.11739894,31.37291459,functional needs repair
19919,40953,-3.49683781,36.82614831,functional needs repair
19961,63499,-3.76672214,37.71446847,functional needs repair
19982,39563,-4.51934631,29.75972959,functional needs repair
20004,1318,-2e-08,0.0,functional needs repair
20008,57280,-4.64900258,35.03284566,functional needs repair
20015,3306,-6.14672391,36.22240778,functional needs repair
20023,34801,-3.3322953,37.40095934,functional needs repair
20045,5025,-3.08288134,36.74703738,functional needs repair
20060,51827,-4.78514124,29.66747535,functional needs repair
20063,24137,-3.92920136,35.59299917,functional needs repair
20081,15215,-4.50152767,30.22540402,functional needs repair
20092,19664,-3.53309753,37.67134845,functional needs repair
20117,59120,-9.32955397,33.66019322,functional needs repair
20124,64625,-1.33266712,31.05432002,functional needs repair
20134,49932,-8.58970215,33.10749012,functional needs repair
20158,50558,-4.36537122,34.25627112,functional needs repair
20159,11616,-8.29331557,31.55792215,functional needs repair
20176,494,-4.6618184000000005,38.29175934,functional needs repair
20198,36071,-3.78214317,37.70992781,functional needs repair
20203,9796,-2.89274112,37.40264795,functional needs repair
20218,19147,-9.31958995,33.65694082,functional needs repair
20233,2415,-3.36882511,34.18320909,functional needs repair
20237,35811,-2e-08,0.0,functional needs repair
20259,70557,-3.5921196,34.0788657,functional needs repair
20288,49494,-4.43948161,30.10601411,functional needs repair
20301,14575,-9.3752246,33.59866934,functional needs repair
20320,47308,-4.96738193,34.8583007,functional needs repair
20331,62722,-6.64161626,38.78116893,functional needs repair
20336,67757,-4.23196249,34.7196214,functional needs repair
20340,26972,-5.92895924,36.73716276,functional needs repair
20353,67534,-2.43219602,30.79929976,functional needs repair
20358,4604,-3.78555663,35.54517015,functional needs repair
20366,72655,-1.49069549,31.75268789,functional needs repair
20374,34934,-3.31229529,32.21952378,functional needs repair
20385,36584,-4.06471105,37.74137088,functional needs repair
20399,68229,-2.96726725,33.53654999,functional needs repair
20416,2077,-1.74402121,34.70770928,functional needs repair
20417,12469,-3.29556452,32.02178934,functional needs repair
20418,56126,-4.0524327000000016,35.75450759,functional needs repair
20424,26867,-9.91651499,39.12125199,functional needs repair
20440,3569,-5.27417516,35.49652853,functional needs repair
20459,31618,-10.6977104,36.04347239,functional needs repair
20505,72821,-8.94393928,34.57418192,functional needs repair
20508,17986,-4.6361663,38.26833146,functional needs repair
20570,7809,-11.11384249,34.9196629,functional needs repair
20588,58490,-5.34860515,29.78588348,functional needs repair
20602,28983,-2.95341682,34.16126433,functional needs repair
20613,72531,-8.31151415,36.12498746,functional needs repair
20614,34249,-5.42839416,36.43294235,functional needs repair
20620,9809,-3.63363326,35.92088797,functional needs repair
20638,45550,-8.79659741,35.791325,functional needs repair
20648,1561,-4.12905035,37.94468664,functional needs repair
20696,34225,-6.33925372,31.07189028,functional needs repair
20711,13132,-2e-08,0.0,functional needs repair
20736,20373,-4.85865882,33.126088,functional needs repair
20743,43909,-9.37420836,33.59533358,functional needs repair
20750,38838,-5.10661879,30.38553103,functional needs repair
20785,22543,-8.70848506,33.28642707,functional needs repair
20792,44445,-8.8537868,34.03947022,functional needs repair
20804,44458,-4.75498884,29.72796853,functional needs repair
20805,2777,-8.98531419,36.86259288,functional needs repair
20810,10186,-4.650312400000002,38.29662873,functional needs repair
20825,13730,-2.88569176,34.09891929,functional needs repair
20835,10463,-3.46987513,36.86022871,functional needs repair
20837,30885,-6.32224444,31.22561842,functional needs repair
20842,46978,-1.5064387,31.54904643,functional needs repair
20843,28010,-2.73805083,36.70584404,functional needs repair
20846,28316,-4.50343503,37.91059876,functional needs repair
20847,66988,-10.75830882,39.5904939,functional needs repair
20850,72936,-9.17611099,33.57832655,functional needs repair
20852,21913,-8.67063143,33.57211675,functional needs repair
20854,57120,-10.99553941,34.83235207,functional needs repair
20863,48010,-2e-08,0.0,functional needs repair
20864,29114,-4.30025826,35.46403703,functional needs repair
20879,19107,-11.20871594,37.45589276,functional needs repair
20883,46482,-4.51587281,30.25104795,functional needs repair
20889,45762,-2e-08,0.0,functional needs repair
20899,42293,-3.75101628,30.59369475,functional needs repair
20907,54826,-4.94116974,30.02105371,functional needs repair
20930,20622,-4.17803253,34.63982074,functional needs repair
20966,15224,-4.44517087,29.91208413,functional needs repair
20975,41411,-4.4297727,37.89582231,functional needs repair
20978,29087,-9.00672866,34.60377827,functional needs repair
20979,13221,-4.30540024,38.05360703,functional needs repair
21042,37492,-6.72483438,30.38806721,functional needs repair
21058,13278,-4.79155886,29.64489855,functional needs repair
21072,36032,-2.99917401,33.59929359,functional needs repair
21086,20964,-3.49753242,36.82644615,functional needs repair
21108,71918,-3.37279617,31.91374024,functional needs repair
21145,34009,-8.99862307,33.106882500000005,functional needs repair
21152,8284,-3.74430797,37.59267835,functional needs repair
21168,66368,-4.59510553,30.17584873,functional needs repair
21170,58745,-4.23611989,34.67400235,functional needs repair
21185,38594,-2e-08,0.0,functional needs repair
21192,315,-1.44076374,31.73656325,functional needs repair
21228,5432,-3.45543721,36.71686647,functional needs repair
21235,61670,-5.07074681,35.86263076,functional needs repair
21247,69987,-5.55877646,36.25941923,functional needs repair
21253,9134,-2.84730582,37.12183424,functional needs repair
21257,41915,-6.1364677000000025,36.868376700000006,functional needs repair
21258,70935,-2e-08,0.0,functional needs repair
21273,54378,-2e-08,0.0,functional needs repair
21291,70358,-6.77556191,32.01802941,functional needs repair
21306,3288,-4.26070717,35.30839034,functional needs repair
21313,53721,-9.34679818,33.60154894,functional needs repair
21323,67344,-9.03163163,34.62187464,functional needs repair
21344,64909,-2e-08,0.0,functional needs repair
21354,51337,-7.46428814,37.60248354,functional needs repair
21356,42407,-4.7039127999999995,38.38180582,functional needs repair
21361,58185,-8.78003399,33.99231919,functional needs repair
21373,1429,-7.40432529,39.03729748,functional needs repair
21434,13407,-2e-08,0.0,functional needs repair
21488,43204,-2.68967363,33.67850812,functional needs repair
21497,51127,-8.70257312,33.28604188,functional needs repair
21525,21031,-4.42003433,33.43886358,functional needs repair
21527,47205,-7.22650043,36.73925120000001,functional needs repair
21540,60137,-4.70098129,30.04662645,functional needs repair
21555,72725,-2e-08,0.0,functional needs repair
21604,29938,-4.2722745,33.05811845,functional needs repair
21608,7560,-4.26950974,35.32367460000001,functional needs repair
21638,2347,-4.81966002,29.72348776,functional needs repair
21644,72172,-2.85276102,37.12160278,functional needs repair
21659,9478,-3.90907808,33.11083015,functional needs repair
21670,47246,-2e-08,0.0,functional needs repair
21705,25097,-9.04336932,33.59361384,functional needs repair
21732,67558,-2.68942377,30.63781647,functional needs repair
21737,63346,-1.72471079,31.46403701,functional needs repair
21745,31967,-2.08464712,33.10009698,functional needs repair
21754,381,-6.78653564,37.14280237,functional needs repair
21763,61622,-5.89685185,35.86461754,functional needs repair
21764,67629,-4.80318612,29.64770772,functional needs repair
21777,18249,-3.80775959,37.69464416,functional needs repair
21789,38613,-9.06681396,32.83548232,functional needs repair
21801,10900,-4.65580618,29.82921194,functional needs repair
21817,11359,-1.75348936,33.69884605,functional needs repair
21819,21214,-4.66569825,35.87629057,functional needs repair
21825,533,-3.41376647,31.56099649,functional needs repair
21828,32969,-8.49378285,32.02191318,functional needs repair
21844,11036,-1.27175089,31.807898699999996,functional needs repair
21854,2682,-2e-08,0.0,functional needs repair
21860,61478,-3.07659565,37.59888482,functional needs repair
21873,73361,-2e-08,0.0,functional needs repair
21874,59498,-2.98817156,34.06556355,functional needs repair
21878,32223,-6.75952048,36.46908359,functional needs repair
21897,33665,-9.21306872,34.60740905,functional needs repair
21906,35284,-4.2515799,35.49244071,functional needs repair
21941,65752,-1.50208679,33.70729954,functional needs repair
21945,58957,-4.29630736,35.65152586,functional needs repair
21946,39533,-9.54415933,34.60312636,functional needs repair
21961,69023,-8.59257771,33.11126529,functional needs repair
21973,5388,-1.34263636,31.11780665,functional needs repair
22044,11517,-4.59604154,30.11226387,functional needs repair
22054,55706,-4.87318475,36.78781847,functional needs repair
22058,20447,-2e-08,0.0,functional needs repair
22069,58175,-3.58512261,30.72504585,functional needs repair
22085,58149,-9.17074601,33.82223010000001,functional needs repair
22104,46065,-4.77831255,29.67253045,functional needs repair
22107,58305,-4.39768322,35.76013232,functional needs repair
22111,22118,-4.842029,38.37203023,functional needs repair
22122,6636,-3.0755784,34.04706404,functional needs repair
22132,43575,-4.11497315,35.43415154,functional needs repair
22139,18612,-10.06555616,38.92546196,functional needs repair
22148,20758,-9.34961742,33.5984365,functional needs repair
22155,31372,-6.46081903,37.55225726,functional needs repair
22157,42480,-6.74424802,37.65167576,functional needs repair
22158,10898,-9.00423415,33.11183689,functional needs repair
22178,57190,-1.95141278,34.38728853,functional needs repair
22180,73029,-3.47608808,33.67014327,functional needs repair
22187,35985,-3.16130687,33.87891675,functional needs repair
22197,8516,-2.11605873,33.14435491,functional needs repair
22199,3256,-2.98057558,30.85542961,functional needs repair
22204,59145,-1.92312583,34.46883709,functional needs repair
22230,5378,-3.04248846,34.14385837,functional needs repair
22234,48044,-3.48204254,34.01051749,functional needs repair
22239,35019,-10.43471589,35.79063594,functional needs repair
22257,32084,-4.46960269,35.82706455,functional needs repair
22261,72790,-10.37966809,40.27607321,functional needs repair
22262,46729,-4.1397928,37.84369287,functional needs repair
22264,25015,-10.85491137,39.12423405,functional needs repair
22298,37602,-4.69930826,35.9727686,functional needs repair
22301,39992,-4.80230161,29.73481442,functional needs repair
22308,5205,-3.306814,32.02180564,functional needs repair
22310,36790,-9.29453105,33.52950123,functional needs repair
22327,15204,-1.53074065,33.87053199,functional needs repair
22355,74233,-8.92818573,32.02075936,functional needs repair
22360,11031,-2.79069134,30.62737686,functional needs repair
22363,26520,-1.49516728,31.74158587,functional needs repair
22365,47232,-5.03550396,34.67100486,functional needs repair
22383,2631,-3.80303877,30.41525719,functional needs repair
22396,194,-2e-08,0.0,functional needs repair
22412,23022,-2.02697096,33.09258904,functional needs repair
22432,3141,-3.34679841,36.69019834,functional needs repair
22459,66169,-8.97534081,34.5960535,functional needs repair
22463,10045,-3.25402039,37.5321024,functional needs repair
22476,32565,-9.345317699999999,33.61325875,functional needs repair
22522,53233,-8.21295287,34.80187965,functional needs repair
22546,62287,-8.99732981,33.66182651,functional needs repair
22554,46769,-2.08520541,32.95284152,functional needs repair
22577,14710,-5.5580829000000005,30.39168458,functional needs repair
22582,793,-6.13769179,36.86827906,functional needs repair
22592,46394,-8.86028081,34.022993400000004,functional needs repair
22594,52037,-2.62816928,33.42461987,functional needs repair
22609,47856,-3.47521219,36.80436617,functional needs repair
22620,57036,-4.4514775,30.28758768,functional needs repair
22637,29621,-2e-08,0.0,functional needs repair
22696,52806,-2e-08,0.0,functional needs repair
22705,64114,-2.80036684,31.57672782,functional needs repair
22717,2182,-9.00176414,34.58179612,functional needs repair
22736,8999,-8.90962785,32.87583703,functional needs repair
22766,17062,-2.64035554,31.30802542,functional needs repair
22769,61683,-7.80233519,36.8962473,functional needs repair
22778,72727,-4.80750537,29.73038046,functional needs repair
22781,5573,-6.83351676,37.81141997,functional needs repair
22782,37054,-10.90799296,34.77463102,functional needs repair
22792,3828,-3.49661896,30.60077317,functional needs repair
22801,20619,-2e-08,0.0,functional needs repair
22802,40831,-2e-08,0.0,functional needs repair
22813,61542,-4.98302868,29.78663442,functional needs repair
22823,18191,-2e-08,0.0,functional needs repair
22874,37229,-9.21755553,33.60557629,functional needs repair
22901,1861,-2e-08,0.0,functional needs repair
22902,67657,-4.9199412,34.69679373,functional needs repair
22913,52827,-8.13975479,36.67724685,functional needs repair
22929,26506,-9.09198478,32.98758645,functional needs repair
22931,13342,-3.43962448,33.93912212,functional needs repair
22935,8387,-8.95964702,33.72908655,functional needs repair
22936,64740,-5.11416029,33.11324781,functional needs repair
22957,13387,-2e-08,0.0,functional needs repair
22974,18551,-10.85348406,39.21634136,functional needs repair
23008,16188,-3.005818,34.05088192,functional needs repair
23011,52071,-4.8097814,38.27024348,functional needs repair
23027,63100,-2e-08,0.0,functional needs repair
23028,31070,-2e-08,0.0,functional needs repair
23041,9873,-2.92305021,34.13223782,functional needs repair
23051,57092,-2e-08,0.0,functional needs repair
23081,26786,-4.58670912,30.17154407,functional needs repair
23086,21205,-7.78156229,37.03796385,functional needs repair
23102,2597,-2e-08,0.0,functional needs repair
23123,23117,-4.93380992,30.02736516,functional needs repair
23134,489,-9.05859172,34.66876556,functional needs repair
23150,9274,-3.65671447,32.09551545,functional needs repair
23170,61828,-4.83637846,29.74177045,functional needs repair
23217,74072,-1.28359257,31.82937816,functional needs repair
23219,55089,-4.85694529,29.73816787,functional needs repair
23223,47062,-4.77922368,29.72318694,functional needs repair
23231,19666,-4.8059927,38.37453304,functional needs repair
23234,15763,-6.70975549,35.60454406,functional needs repair
23235,23939,-4.887715,29.74034059,functional needs repair
23261,71919,-1.29563334,30.71820847,functional needs repair
23272,1382,-3.26873972,37.52944536,functional needs repair
23276,31736,-3.28377127,37.42963438,functional needs repair
23281,53040,-4.68752326,29.71290687,functional needs repair
23298,4317,-2.98898321,31.74087477,functional needs repair
23321,35853,-2e-08,0.0,functional needs repair
23323,20738,-9.35300315,33.66406207,functional needs repair
23340,41821,-4.00055187,35.77777572,functional needs repair
23352,53639,-4.74993354,29.73552561,functional needs repair
23426,38992,-4.21943371,35.5375568,functional needs repair
23431,23548,-1.81995272,34.70827749,functional needs repair
23432,5441,-11.53706812,35.0595328,functional needs repair
23445,61016,-4.45729627,34.87902131,functional needs repair
23453,32768,-4.8815712,29.824149699999996,functional needs repair
23461,24846,-2e-08,0.0,functional needs repair
23483,40462,-4.43788708,30.10832518,functional needs repair
23501,74195,-10.50010082,39.01379609,functional needs repair
23504,62908,-3.00696769,34.31028413,functional needs repair
23512,52222,-6.89863286,36.91819769,functional needs repair
23552,40668,-9.10278073,32.85869579,functional needs repair
23563,52307,-9.04905485,35.99801333,functional needs repair
23567,58259,-8.64313932,33.56193549,functional needs repair
23573,13334,-4.70709083,29.67317047,functional needs repair
23612,28276,-6.16312766,37.58335548,functional needs repair
23614,61440,-1.98516675,33.036733,functional needs repair
23616,65064,-6.2608739,36.86212146,functional needs repair
23631,17843,-2e-08,0.0,functional needs repair
23635,28853,-4.72475053,29.67247324,functional needs repair
23636,61421,-9.22916851,33.58898172,functional needs repair
23643,31144,-7.43042444,37.63313688,functional needs repair
23655,42114,-3.39289069,36.93018407,functional needs repair
23660,60944,-2.56642389,30.63703164,functional needs repair
23669,47541,-4.45255815,29.93606825,functional needs repair
23672,39055,-2.48667391,30.53838739,functional needs repair
23674,6777,-7.46358255,37.60721584,functional needs repair
23677,13079,-6.2024312,36.8705474,functional needs repair
23694,679,-1.20771762,31.39198364,functional needs repair
23705,4561,-3.73651501,33.81657439,functional needs repair
23791,11682,-2.12927145,35.76904427,functional needs repair
23831,45149,-10.58476415,35.43978246,functional needs repair
