,id,latitude,longitude
2198,21674,-10.14661134,39.58054378
2199,49827,-3.71537991,32.44933226
2200,65611,-3.7650292999999997,33.83600057
2201,48052,-10.70940516,35.30345033
2202,59547,-9.10168108,32.81856639
2203,39793,-2.52804666,33.2204592
2204,27686,-3.24132647,30.988511199999998
2205,53927,-10.47550957,35.76959494
2206,54485,-8.62984073,34.41683003
2207,11922,-9.57398053,33.74298889
2208,34851,-3.34911947,36.69516506
2209,14646,-9.03645013,34.64381567
2210,38991,-6.14709634,36.18137146
2211,20155,-3.50177267,36.86101074
2212,50328,-4.6441502,38.27584386
2213,72786,-4.46078974,38.07936529
2214,61652,-9.74058367,34.75129669
2215,10296,-2e-08,0.0
2216,9126,-2.54199228,33.50476245
2217,47495,-3.26004687,35.84003824
2218,46307,-11.15414624,34.73624237
2219,69138,-8.69856139,32.64244223
2220,74198,-5.29441239,32.7640252
2221,2225,-1.40372801,31.47615728
2222,29754,-4.17311898,32.833437100000005
2223,59626,-8.41131737,36.61915615
2224,38715,-8.99553845,34.83288979
2225,33644,-6.80194914,38.57568366
2226,42537,-1.31555484,31.12099122
2227,6102,-2.91303459,33.00583196
2228,22099,-2.65329983,31.32146096
2229,73285,-4.578785400000001,34.84709104
2230,30675,-2.75922635,33.31245365
2231,45645,-4.50276733,37.90900292
2232,10133,-3.2015352999999998,37.10652614
2233,31392,-9.60043249,33.93491156
2234,53757,-3.19999555,37.17219266
2235,69091,-6.39180832,31.25074346
2236,34819,-2.41961265,32.08701225
2237,30233,-3.36712187,36.82291761
2238,8541,-6.7835906,38.86007011
2239,20185,-11.24351139,36.88834194
2240,15100,-9.59099961,34.7460874
2241,22154,-1.22190959,31.63049318
2242,65590,-5.53414057,30.34570962
2243,21544,-4.66680805,33.2922023
2244,33226,-4.6295176,35.90262189
2245,37935,-1.77495655,31.15928178
2246,4179,-3.86832295,33.05926645
2247,12087,-3.80637204,33.33084699
2248,15163,-10.23968589,34.72490931
2249,37300,-1.7286157,31.54635787
2250,45039,-9.49210501,34.02159126
2251,46519,-5.54351141,38.45808739
2252,8850,-4.69670507,34.96640895
2253,7211,-10.58475557,35.43913303
2254,72111,-7.20334274,38.7824664
2255,20652,-8.40020273,34.972818200000006
2256,37761,-8.83265147,34.56547135
2257,13869,-4.47301935,38.06870421
2258,20960,-5.80153344,38.66636075
2259,51314,-1.50486309,31.57255278
2260,25560,-8.97253407,32.91552628
2261,48880,-1.79659244,31.55654359
2262,33275,-6.30406345,35.76279684
2263,17433,-10.88450368,36.11835068
2264,71960,-9.98966436,38.84923296
2265,70739,-6.93028558,38.75222182
2266,22260,-9.561171400000001,34.44336394
2267,48713,-5.44125079,37.8416563
2268,30294,-3.27845074,36.58030851
2269,27185,-8.78168848,31.68993254
2270,21593,-9.33625613,34.06472614
2271,32119,-7.76841415,39.18251822
2272,20299,-4.73837075,29.69259021
2273,55818,-9.08066372,32.72961098
2274,74137,-9.60651372,34.36019588
2275,46159,-1.72459427,31.46556024
2276,59203,-4.02763118,32.90170584
2277,20171,-8.49026124,31.50752685
2278,18385,-9.57782735,33.7407492
2279,44915,-8.99154854,34.83024282
2280,15941,-6.12366645,38.29863251
2281,15865,-5.00271265,36.34753822
2282,57598,-5.23867733,36.41639871
2283,56036,-7.82999963,36.90814057
2284,35251,-9.15125346,34.69381777
2285,31002,-6.53363536,39.00151919
2286,3720,-3.44055689,33.81467247
2287,63990,-2.10938668,34.63271677
2288,7340,-6.83853841,36.46456488
2289,68382,-11.30848266,34.83859346
2290,48833,-3.78652531,30.53739784
2291,54309,-2.93678534,33.45168362
2292,29274,-8.97757033,33.76326026
2293,26159,-3.182268,37.05576296
2294,5756,-1.21015976,31.38442534
2295,65520,-3.8230766000000003,33.08428325
2296,17723,-1.36501155,31.805848600000004
2297,43704,-2e-08,0.0
2298,32284,-6.64706741,36.70552115
2299,26312,-3.19211279,37.65395542
2300,54828,-2.70536949,32.56082702
2301,21386,-3.36696906,36.78455456
2302,26077,-9.12704596,34.99864328
2303,54702,-7.34387548,36.73373516
2304,68427,-8.47362239,34.88838657
2305,41359,-6.21942784,35.98560988
2306,57912,-1.75055628,34.27293554
2307,57126,-8.365677499999999,32.48935385
2308,21321,-9.64868115,33.84889455
2309,53202,-7.23311762,37.77820772
2310,3351,-3.37525397,32.72383748
2311,41354,-4.48396355,30.15374039
2312,19050,-6.49159189,38.97860470000001
2313,15929,-4.49490566,29.89433306
2314,31560,-9.82866141,35.28268379
2315,61696,-5.22891042,38.41929306
2316,56022,-5.69230652,36.62711045
2317,48422,-3.22658922,31.49573274
2318,18651,-2e-08,0.0
2319,23414,-9.27632854,34.38042005
2320,23653,-2.65222018,33.41425541
2321,4003,-9.04133277,33.61944734
2322,26311,-4.96583611,32.45266261
2323,70408,-1.00631553,31.02583607
2324,42630,-6.1394928,37.61107086
2325,64456,-4.36838255,30.37923896
2326,66412,-7.39934003,38.96955687
2327,39856,-6.90337376,39.21865441
2328,54522,-5.09653916,31.3096652
2329,10505,-3.72984154,32.59582852
2330,31406,-5.21490525,38.7189836
2331,28354,-3.19653792,37.16441849
2332,2621,-5.00794614,31.11712362
2333,55216,-3.14482801,36.70319459
2334,40173,-8.52337407,32.06781401
2335,37985,-3.15769231,36.72533241
2336,52840,-8.66406703,34.90803396
2337,12109,-7.35616056,39.06666122
2338,26963,-3.71424322,33.59995083
2339,46197,-5.42422016,38.97394132
2340,22081,-3.5036675,33.39142683
2341,46780,-10.75245627,38.52872999
2342,2633,-11.12261819,36.21761547
2343,56927,-2e-08,0.0
2344,59682,-5.06984245,32.08244236
2345,38169,-3.33883313,36.94076692
2346,49662,-7.10328642,39.20812323
2347,27236,-3.26243503,37.54914760000001
2348,66648,-9.27514725,33.82786097
2349,60179,-3.16804645,36.81609444
2350,46608,-3.35324251,37.35383489
2351,7912,-7.82385812,36.94308486
2352,40483,-9.24863449,35.12133224
2353,28335,-3.62191203,32.06535095
2354,64791,-9.12326093,34.840309999999995
2355,970,-6.98200774,39.08955697
2356,54743,-6.02988493,37.67967851
2357,70993,-10.19239624,39.5345568
2358,46287,-9.64732907,34.79919325
2359,27169,-3.2016932000000002,37.30931032
2360,29471,-6.52328197,38.85731753
2361,71476,-4.25934409,37.89475282
2362,45420,-2.58405452,30.48066853
2363,71980,-7.24425321,38.00346864
2364,72862,-2.45309267,30.7954797
2365,6168,-6.89960187,39.19664611
2366,73489,-6.91034015,37.44216993
2367,67595,-4.8967952000000015,30.05822824
2368,37418,-6.42304511,31.08582244
2369,23319,-9.28397645,33.89746215
2370,379,-2.83081529,37.24568151
2371,61286,-9.58192348,33.70665347
2372,15933,-5.53781724,36.49685598
2373,55858,-1.61017849,34.37108941
2374,60144,-6.32278375,37.63119016
2375,4352,-8.9344073,33.01972627
2376,9905,-3.62665745,33.47808582
2377,27743,-9.0145023,34.6108152
2378,35256,-6.74776227,38.85621991
2379,35537,-6.19063842,36.869291
2380,25120,-3.10774462,34.12931086
2381,43468,-2.54812165,33.48870161
2382,53035,-1.5921883,33.97413612
2383,69597,-10.06108432,38.9308566
2384,1440,-7.71870136,35.90894786
2385,54701,-9.58906171,34.58287632
2386,50701,-3.31541132,32.26469969
2387,26306,-3.27927516,30.96584301
2388,5101,-1.56884658,31.12109431
2389,50562,-8.80325835,32.92048915
2390,21381,-7.88361434,36.87255585
2391,61186,-2e-08,0.0
2392,10726,-10.97251357,37.39805605
2393,38114,-1.02314833,31.83612981
2394,52810,-7.69128685,37.03688282
2395,20389,-4.05579549,35.38394736
2396,43615,-2.87899582,34.09123395
2397,57068,-3.32109499,37.42738537
2398,49109,-7.44243454,37.57616328
2399,11086,-3.53856687,32.19818313
2400,73675,-7.52320433,39.10519656
2401,12727,-6.58962235,39.11389639
2402,48628,-9.2452884,33.58291578
2403,34433,-8.96850646,32.58595017
2404,57340,-3.23450721,34.21357473
2405,46701,-2.80837873,33.17877173
2406,35299,-4.7966794,38.36424716
2407,41210,-6.34788361,35.8522359
2408,49874,-8.87406466,36.12997649
2409,13390,-10.17250674,38.92499903
2410,66488,-7.4924712,31.02527595
2411,67786,-2.94233655,33.67235059
2412,57646,-2e-08,0.0
2413,66031,-1.42240437,33.9676701
2414,32846,-7.22132013,39.22798592
2415,55470,-8.10580323,35.43196176
2416,45443,-6.16404955,35.89324958
2417,33423,-2.8305432,32.80061238
2418,12619,-3.18853872,35.27781348
2419,15595,-3.18978319,37.637921500000004
2420,1466,-1.17859327,31.45613113
2421,15863,-3.29826145,37.54995974
2422,32073,-9.08305136,33.20410777
2423,40460,-6.45026217,37.39271469
2424,58265,-9.11875202,33.54061551
2425,32882,-6.48117472,35.956691299999996
2426,1177,-4.17954355,35.11699164
2427,3506,-5.17487375,32.27715571
2428,64670,-3.34964777,36.71454596
2429,33300,-8.05799651,35.46466384
2430,23616,-3.33476165,36.73390513
2431,27071,-10.58000277,40.160308
2432,21045,-3.3312727,37.59948598
2433,1122,-9.77369025,34.93898969
2434,71564,-1.76977858,33.9279825
2435,27385,-4.74974852,33.226364399999994
2436,31201,-6.29927611,31.22384276
2437,28198,-10.7031507,37.10224613
2438,14685,-9.44403753,33.88493169
2439,45865,-9.80461464,34.71106309
2440,55933,-3.40748415,37.15803955
2441,52283,-3.20578608,37.00490871
2442,70751,-5.46695833,35.54581071
2443,22425,-4.5166797999999995,30.11841998
2444,51604,-1.72320426,31.01871864
2445,58005,-9.64483139,33.89177033
2446,4919,-2e-08,0.0
2447,17156,-4.16921439,32.92992226
2448,59567,-5.84572297,35.06606617
2449,65060,-10.92641147,35.11689537
2450,49236,-2.48382307,33.15497801
2451,19877,-3.25958667,37.08634217
2452,32849,-10.38975785,39.15054044
2453,3570,-8.64446208,33.55796381
2454,38928,-9.33798175,34.9255424
2455,59251,-4.53786536,29.90367218
2456,72417,-4.34162803,35.69959661
2457,48824,-6.47446601,36.57749835
2458,32112,-1.86125613,33.36975274
2459,16199,-1.90403475,33.73224795
2460,56100,-3.32252896,36.82945803
2461,72702,-3.23862737,37.04248973
2462,23112,-1.00277089,31.76846174
2463,45281,-9.16703434,34.46976285
2464,43409,-3.22836361,33.11939559
2465,68865,-10.30842686,39.34575659
2466,4312,-7.46689086,35.79906777
2467,61091,-3.32771863,36.85954466
2468,56976,-4.96095123,34.33733746
2469,46362,-9.59732235,33.8496713
2470,57734,-4.8206032,30.01992739
2471,20544,-4.8277841,38.29321117
2472,41379,-3.63327791,36.59211061
2473,60327,-4.69070839,34.95182167
2474,1519,-10.53361689,35.59469208
2475,29287,-9.83677497,39.47320262
2476,34402,-7.81071859,35.11213711
2477,9148,-3.37495676,36.57893325
2478,64266,-3.3162427000000005,36.88243071
2479,73606,-6.18651868,30.32260314
2480,68249,-5.109159,30.3882415
2481,44003,-6.97784754,39.30045666
2482,18466,-2.66085134,33.02623011
2483,54595,-4.24194591,35.491294599999996
2484,68420,-6.56067025,35.51439457
2485,46243,-3.20782324,33.8467657
2486,11188,-6.74517857,36.9008713
2487,28564,-8.78480485,39.18543823
2488,40356,-4.98346381,31.19038715
2489,19939,-8.99213406,33.30665597
2490,18775,-5.34033744,29.79137545
2491,73722,-9.32529696,34.68848979
2492,33239,-3.51149768,35.38825487
2493,5936,-4.60039413,29.72148611
2494,3148,-3.25564283,37.58890113
2495,45326,-4.5048224999999995,38.39495577
2496,36943,-8.76127625,36.71850014
2497,1238,-2e-08,0.0
2498,45455,-3.66604324,32.65788292
2499,5046,-3.74596869,33.46687424
2500,50201,-8.84096479,34.15159289
2501,51907,-2.95444661,33.66392162
2502,20948,-1.64734178,34.11005319
2503,48682,-6.82476741,37.67803012
2504,59315,-6.31801539,37.38033532
2505,1435,-9.2743628,34.56911949
2506,14086,-7.83273761,39.83051010000001
2507,29558,-6.87387998,39.40782335
2508,22089,-4.93105805,39.09416847
2509,73400,-3.43449519,36.72235427
2510,66429,-3.35698946,32.69697926
2511,2755,-11.12151877,34.65020642
2512,63796,-8.52941209,39.5148718
2513,67737,-9.00044306,33.28155507
2514,59762,-9.48395114,39.46551634
2515,25908,-4.58536012,30.59253759
2516,35764,-3.66645328,37.65794594
2517,70922,-8.12369021,35.22373369
2518,11159,-6.86659882,39.41409348
2519,11628,-9.57448643,33.71876067
2520,31960,-7.98739003,38.75646206
2521,3847,-1.57672452,30.8885822
2522,4196,-6.97481743,36.39184014
2523,8702,-9.12949426,34.52752714
2524,62753,-9.08694873,33.56054177
2525,25848,-6.49278713,38.97913444
2526,28872,-3.27060258,32.42772558
2527,43337,-4.49184516,29.75644669
2528,67715,-2.70497407,32.56045222
2529,28757,-5.92465016,35.68429104
2530,25448,-3.3206856,37.40891902
2531,23451,-10.954989900000001,39.33810889
2532,45735,-3.83150085,33.27925257
2533,3976,-8.66753352,34.30488505
2534,3137,-4.19204365,33.28860373
2535,61760,-3.36399046,36.79181701
2536,63917,-2e-08,0.0
2537,32584,-4.908998599999999,38.45584672
2538,24156,-3.22690714,37.61049149
2539,18854,-8.48480606,38.88292772
2540,14490,-1.79541339,34.66422202
2541,58616,-9.15996748,33.75468261
2542,26218,-6.91261356,39.19149722
2543,31306,-8.38740844,39.24615769
2544,44316,-3.42773015,30.83023288
2545,15527,-9.03243941,34.80042619
2546,65289,-5.29550745,38.60431536
2547,72855,-3.35537725,36.855740000000004
2548,58418,-4.02905068,33.31919604
2549,38097,-7.82072593,35.51402722
2550,28115,-3.44521878,33.66288762
2551,70693,-5.37375807,38.97398305
2552,34833,-3.51741102,32.04599372
2553,72223,-10.242071300000001,38.98110455
2554,14932,-3.48407971,36.81433154
2555,365,-10.34404898,40.01237333
2556,409,-2.72903026,31.40566114
2557,19309,-8.87264183,34.94245193
2558,37604,-10.55151568,35.86730737
2559,24608,-7.95383322,31.60698635
2560,52728,-4.74263951,29.72741285
2561,14846,-4.99938989,36.36400968
2562,10844,-3.47230967,36.45070584
2563,51340,-8.62423921,34.94366102
2564,13814,-10.5982255,36.07996899
2565,41995,-3.41295009,37.36986675
2566,67578,-5.42523344,38.98088663
2567,2135,-8.32059248,35.20781325
2568,49843,-2.98540755,33.5180997
2569,31987,-1.64214399,31.550068
2570,6987,-3.70967611,37.6783869
2571,54099,-3.26416276,36.97512198
2572,7852,-2.52684951,36.56563765
2573,68627,-1.74665176,34.28669771
2574,45474,-2.51308056,30.83216046
2575,66915,-9.59049412,34.37524505
2576,61047,-8.14142614,31.61804443
2577,54566,-1.35327715,31.03081752
2578,23049,-5.83963578,35.62235822
2579,70266,-9.85993441,34.73779939
2580,6688,-9.08772595,32.73433291
2581,33425,-9.43667467,35.03917166
2582,42917,-2.84981836,33.27765399
2583,11032,-4.4568909,37.95817249
2584,69274,-8.88945696,33.60403591
2585,32687,-7.85532572,36.89149418
2586,58370,-3.20456384,33.21925086
2587,8821,-6.12402258,38.2998407
2588,30476,-2.98517206,36.96343043
2589,48063,-2.15353123,33.4062082
2590,71219,-2.29525062,32.44589263
2591,51924,-3.73161853,33.12872414
2592,54852,-1.15760513,31.81215283
2593,55782,-3.11765918,37.65221817
2594,42818,-8.79468549,34.84824357
2595,19449,-3.29268646,37.28913808
2596,64942,-1.28421269,30.96680126
2597,48996,-11.54032988,35.05868591
2598,71646,-4.42566632,34.18600873
2599,13612,-8.71251437,34.54872797
2600,27573,-7.94535773,35.64160529999999
2601,12482,-8.18678555,31.52003329
2602,43614,-6.85971091,36.03392975
2603,49136,-6.40854129,35.70730949
2604,33696,-9.55740158,34.81760522
2605,73216,-4.73879407,29.65573966
2606,43856,-9.75652887,34.45969513
2607,52504,-4.55524322,34.84368138
2608,57351,-9.49038145,33.68152534
2609,32175,-9.94048459,37.90979604
2610,29021,-8.95845846,34.99899451
2611,49095,-3.75006196,35.72053197
2612,2196,-3.29704641,37.51722915
2613,54583,-1.14812262,34.00275837
2614,42867,-8.37802408,35.12710233
2615,8195,-5.10978358,38.48823354
2616,66921,-1.26609463,30.95458274
2617,5379,-3.69055344,34.22228649
2618,65155,-4.49907449,34.72647523
2619,26623,-9.05577799,32.83959494
2620,30669,-9.539787400000002,35.09980622
2621,55877,-11.21809327,37.45393903
2622,31639,-9.51869498,37.84356968
2623,60039,-5.91442389,36.71965149
2624,50105,-5.17614008,35.45529188
2625,66907,-4.33397891,30.02362533
2626,41917,-4.559464599999999,38.23086834
2627,63463,-2.59145752,32.95025601
2628,22131,-6.453416799999999,38.88455491
2629,40052,-7.94777666,38.98789916
2630,5166,-6.73555696,39.15680782
2631,1792,-6.89401896,37.59610728
2632,18292,-1.62382073,34.03028196
2633,29441,-3.43572485,37.40947058
2634,16170,-4.89543998,34.87923711
2635,69109,-2.06086148,33.05168615
2636,46345,-5.9414153,35.97276995
2637,53730,-4.16786366,38.02169825
2638,3378,-4.48079208,35.35317796
2639,38297,-7.69629661,36.95706369
2640,1988,-8.62683779,32.13465676
2641,19338,-10.88961009,39.19864507
2642,71256,-3.36377418,36.89985532
2643,33455,-2e-08,0.0
2644,24928,-1.70338493,34.47218621
2645,14448,-7.81630162,35.73512655
2646,63962,-8.97833964,36.76145255
2647,2808,-4.13086512,34.75529129
2648,36265,-9.20519006,35.20342092
2649,57164,-1.85752994,33.09176757
2650,54766,-1.60937205,31.6073554
2651,10445,-9.63940307,33.93132885
2652,69659,-8.67508473,34.3165582
2653,53011,-8.59261757,39.04724278
2654,67787,-7.79822016,39.83492947
2655,39504,-4.82480961,29.66044393
2656,1172,-3.38449998,37.29400888
2657,47024,-6.18527305,35.41686357
2658,2949,-9.24342871,33.01283523
2659,48234,-9.376842800000002,34.23008955
2660,74087,-5.06127739,34.68101629
2661,36165,-10.28415714,38.64937551
2662,33702,-7.67670016,36.97855143
2663,52632,-10.92945187,39.48546218
2664,21263,-5.20975756,38.82590051
2665,63912,-9.127185800000001,34.53250336
2666,60849,-7.20243819,38.78064965
2667,47683,-9.33723086,34.93758579
2668,69834,-8.85730319,34.03716705
2669,52115,-10.68926357,35.78299013
2670,42464,-5.09571867,32.61303143
2671,33916,-9.18997612,33.64591147
2672,8964,-4.91501572,32.79807389
2673,42527,-3.09638441,31.09503199
2674,23260,-6.04967701,35.01503304
2675,23503,-8.48480971,36.54152756
2676,20500,-3.24259836,37.15827596
2677,45915,-2e-08,0.0
2678,56204,-9.33457855,34.22414792
2679,15876,-4.40052613,37.94018787
2680,15320,-8.25088737,35.72771809
2681,70031,-3.03028839,34.08577061
2682,43517,-9.04819188,33.10258065
2683,39070,-3.91001488,32.77969192
2684,13911,-9.70238194,33.92306511
2685,17202,-2e-08,0.0
2686,15186,-10.99641227,35.61504144
2687,38292,-3.81579815,35.60181982
2688,52651,-2.09013647,33.09149076
2689,17781,-9.46690611,34.17618213
2690,36073,-5.50475518,38.49692945
2691,5447,-6.48747074,38.97137016
2692,24509,-4.60597658,35.7615051
2693,52150,-4.33415318,30.01855397
2694,33549,-2.12533677,33.11891918
2695,45252,-3.83654641,32.60275728
2696,35345,-7.93956661,38.98102381
2697,55984,-3.24685578,31.95082409
2698,58450,-3.29851467,32.001347700000004
2699,52635,-9.72180684,34.71356229
2700,72222,-6.80648386,37.72232897
2701,15354,-2.53009353,33.55680925
2702,50371,-3.32990508,37.38270565
2703,21276,-3.57330534,32.13976541
2704,47954,-3.64087605,30.84040467
2705,50426,-3.13885775,33.67514274
2706,72165,-11.33161556,36.15920959
2707,72006,-1.86127686,31.55092974
2708,39270,-8.70997456,34.31194086
2709,7088,-4.51683535,37.967472799999996
2710,27791,-3.29680938,37.42553193
2711,3326,-3.50167311,35.61557318
2712,49956,-1.83857449,31.43806329
2713,69402,-6.95240862,39.09875287
2714,12562,-6.07094932,36.96665004
2715,57337,-7.11119166,39.20217826
2716,37996,-2e-08,0.0
2717,15392,-2.52374542,33.03041191
2718,27845,-8.83549044,34.52715023
2719,65984,-3.68989549,33.47287677
2720,61520,-2e-08,0.0
2721,37004,-2e-08,0.0
2722,27595,-8.84520957,34.68552458
2723,35322,-4.67765127,32.17041912
2724,54608,-3.4462954,33.98221769
2725,66950,-2e-08,0.0
2726,38634,-2.42425704,30.70339083
2727,17166,-9.78202933,38.55710667
2728,44746,-4.84472523,29.74140787
2729,67617,-9.31258928,33.6550399
2730,46107,-9.34163179,34.56711448
2731,55717,-4.43563056,37.95884464
2732,29696,-5.4469507,38.93881958
2733,11244,-9.354210400000001,33.03837448
2734,54543,-4.34604183,34.34880606
2735,67082,-6.45302668,38.88632587
2736,56337,-9.56742396,33.83897487
2737,49329,-3.18586385,34.29147836
2738,24342,-4.87635599,29.73868505
2739,53135,-2.85788249,32.88694779
2740,45167,-2.51184571,33.06484015
2741,37546,-1.62677403,34.35410093
2742,14669,-4.93653731,39.12221306
2743,65465,-1.2152447,34.21179671
2744,2361,-6.80706212,36.35632318
2745,30282,-3.46349062,36.73312598
2746,42167,-2.9302306000000002,34.12321641
2747,26700,-2.14804196,34.68256726
2748,25313,-7.62822317,31.09060452
2749,51656,-8.45317946,33.004587300000004
2750,69971,-2.95689216,34.37541953
2751,8274,-5.61805037,32.74862929
2752,57362,-1.55846557,30.905725099999998
2753,58447,-6.64780451,38.7795158
2754,39276,-3.35572268,36.94438706
2755,39274,-2.9372418,36.23434486
2756,34911,-3.24372853,35.78779016
2757,52313,-3.67700167,32.15085908
2758,72697,-4.647907900000001,38.27331286
2759,24979,-2.97093508,34.37009685
2760,39628,-3.36112114,36.92523847
2761,19172,-2.04850066,34.46538309
2762,30232,-3.39699978,37.14218772
2763,36349,-1.76965237,33.95785174
2764,43470,-5.36894805,37.22393544
2765,10550,-6.11920648,38.40942065
2766,44061,-8.46547211,34.99705356
2767,37663,-9.25797356,32.8400514
2768,8668,-3.25533701,37.58172019
2769,35336,-1.61805756,33.73507127
2770,39617,-4.68920889,34.90644892
2771,55993,-3.6720303999999997,36.05469181
2772,18206,-2e-08,0.0
2773,59817,-3.25144536,37.23979683
2774,73175,-6.82580335,38.87026813
2775,32261,-3.297337,37.43464108
2776,44303,-10.26648339,38.63677026
2777,35097,-2e-08,0.0
2778,44332,-3.31548033,37.30075441
2779,42199,-10.38523791,34.74431837
2780,34414,-10.70174252,35.98171187
2781,22979,-8.019513400000001,35.59208822
2782,27114,-9.18969776,34.62582867
2783,64644,-10.54738779,34.91068752
2784,23670,-2.03129277,33.54478049
2785,15355,-5.73143359,35.36976468
2786,50882,-4.80143747,38.20736201
2787,44790,-1.19213386,30.64836195
2788,63275,-2.94675695,33.67236598
2789,39667,-3.46437422,37.56720152
2790,56504,-5.25490691,38.82879392
2791,36516,-6.05894759,36.96681978
2792,66885,-3.22301192,37.30996872
2793,2593,-6.95067836,38.19416157
2794,4175,-4.59097207,35.81671066
2795,58117,-9.57232451,33.74113386
2796,66046,-3.11739012,34.07030154
2797,49685,-3.59972933,37.67059014
2798,37440,-6.84190933,37.80639485
2799,14203,-8.88155188,34.71241744
2800,46241,-10.63278752,35.44544917
2801,7457,-3.13774186,37.58590728
2802,17699,-3.41077255,31.87530548
2803,69662,-3.60613811,33.38100584
2804,41698,-3.31486839,37.48260634
2805,67535,-8.28324036,34.69978724
2806,59976,-7.79543663,35.60098555
2807,67991,-4.78723359,29.667925399999994
2808,38437,-9.60896699,33.91166976
2809,70813,-9.52715045,33.85924325
2810,29617,-3.72687705,32.11434239
2811,41352,-10.87344445,37.65775476
2812,26137,-3.77073805,37.41440781
2813,57433,-1.28325776,31.82972095
2814,36068,-10.69583069,39.24262841
2815,46960,-6.32652436,37.54367050000001
2816,57353,-10.61815188,39.32274724
2817,33711,-6.81577033,39.08658111
2818,22336,-9.28166252,33.90454542
2819,20558,-1.58279874,31.59824874
2820,50502,-6.11371981,37.63720592
2821,31796,-4.42665158,34.47915497
2822,3507,-8.13081541,36.69313909
2823,55138,-3.17824495,36.85841206
2824,17267,-2.52939523,31.69142258
2825,65684,-2e-08,0.0
2826,6056,-6.57796775,39.03465302
2827,67960,-7.68292034,31.36699275
2828,30689,-1.42417599,33.81662641
2829,64105,-1.38548642,31.52094282
2830,18725,-3.3821613,36.75114382
2831,42982,-6.33061941,31.07281961
2832,67593,-10.88089637,37.44810299
2833,27115,-4.3136282999999995,38.03655885
2834,42013,-4.14633343,37.84547562
2835,26143,-4.68137835,35.9510422
2836,31012,-4.66671843,34.53708644
2837,58731,-4.81039435,29.73365008
2838,55082,-10.65545151,39.33240024
2839,41363,-1.8784918000000002,33.42393998
2840,65008,-6.28778745,36.15810332
2841,26109,-3.05033803,33.67466643
2842,71689,-4.33300183,30.21623752
2843,50081,-7.86176953,36.88821996
2844,19286,-3.19398971,37.11468929
2845,14947,-4.65440125,30.06771368
2846,66253,-3.52989101,31.98959656
2847,18121,-6.4160017,38.86642388
2848,16129,-10.70582386,35.63475327
2849,42457,-10.27741455,40.11053546
2850,13816,-6.74098195,38.82304934
2851,11235,-6.91287732,39.1975061
2852,16375,-3.35983841,36.88850269
2853,31754,-8.19099461,36.25319694
2854,43561,-4.21853193,37.88541641
2855,45598,-6.09643408,36.89894578
2856,15639,-2e-08,0.0
2857,20686,-4.15657229,35.88821946
2858,31983,-4.45160991,34.6215861
2859,53771,-2.98080266,33.63248598
2860,71019,-2.67731291,31.31481922
2861,44383,-3.40890243,32.18456516
2862,20497,-9.38054715,34.555163
2863,48474,-3.43851779,36.7514242
2864,68034,-9.17279583,36.00947123
2865,27174,-3.07031369,33.77199829
2866,70719,-5.42812232,37.45029093
2867,27756,-2.04529759,33.09042923
2868,49925,-4.8581975,29.69650555
2869,62114,-3.72461146,37.66596782
2870,28591,-5.72553924,36.87196155
2871,37672,-6.55016719,36.12600442
2872,5795,-3.18288839,34.04193982
2873,57764,-4.23397113,35.14986003
2874,33229,-6.80171815,39.05289949
2875,17211,-2.6002945,33.35010034
2876,43563,-4.884182900000001,34.87346323
2877,1952,-9.811792500000001,34.70165655
2878,72318,-3.63786582,30.72383741
2879,39271,-6.52997686,36.34331114
2880,41833,-6.37396304,35.66197779
2881,10851,-9.43858401,33.85740501
2882,57434,-9.33447081,34.91068689
2883,19876,-2.89657521,33.53657774
2884,50411,-8.82250618,33.84583932
2885,7400,-3.04019208,37.06882853
2886,10772,-10.78062123,37.11890894
2887,23744,-7.42330368,35.88010548
2888,50719,-8.22910815,36.68851486
2889,64229,-9.31056736,33.63986273
2890,47996,-1.28026088,34.50110611
2891,37400,-3.5270967000000004,37.56543035
2892,28860,-9.45145971,33.92574841
2893,54933,-3.77888743,30.69236536
2894,65542,-6.44466408,38.90955674
2895,71558,-8.84051457,34.77639339
2896,13460,-7.002473299999999,39.30771110000001
2897,14930,-3.32389629,35.73017267
2898,39638,-2e-08,0.0
2899,36870,-3.30319374,37.30844632
2900,58165,-9.02440855,36.01808504
2901,33448,-6.53985768,35.96754103
2902,73680,-7.37329938,38.98225891
2903,14750,-3.34054914,36.66123972
2904,28637,-7.81158603,31.78761907
2905,67510,-7.58373834,37.00063838
2906,36900,-8.48195261,38.9225134
2907,28817,-4.66909028,29.99154577
2908,29579,-9.35407936,34.07869548
2909,66052,-2.72604393,36.69292588
2910,67084,-4.96882169,36.0244907
2911,27055,-7.96638901,31.61408826
2912,43822,-3.52242096,35.62678152
2913,63643,-9.51344524,34.32210636
2914,35755,-9.8601951,34.93901127
2915,22463,-2.48908973,32.98724945
2916,62338,-6.15711701,35.63593035
2917,12912,-6.82270482,38.86706561
2918,9263,-10.60263487,39.77828792
2919,37864,-2.07572777,33.46025424
2920,49866,-7.05072628,37.51048088
2921,38448,-10.63607714,35.73044576
2922,5197,-4.38300908,37.98659219
2923,35791,-2e-08,0.0
2924,30116,-8.00314465,38.77572076
2925,9003,-5.11531959,32.51419376
2926,57785,-3.61429365,33.81610884
2927,58440,-9.22615165,34.6103528
2928,12069,-10.39096867,38.84909871
2929,71238,-5.3304836,29.79213436
2930,67532,-3.34391968,32.07965849
2931,45521,-2.68539967,33.42254161
